EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,10_Or,OOO,georgia,0,0,0.0128657,0.0375881,0.0785826,0.68,SimpleBudgetV1
1,07_Aa,AAA,georgia,0,0,0.0282542,0.0741672,0.159523,0.86,SimpleBudgetV1
2,07_Aa,AAA,georgia,0,0,0.0615537,0.0898079,0.235748,0.86,SimpleBudgetV1
3,04_Ih,EEE,is,1,0,0.10804,0.124415,0.362051,0.320136,SimpleBudgetV1
4,06_Eh,EEE,home,2,0,0.15786,0.192642,0.545911,0.74,SimpleBudgetV1
5,22_MBP,MBP,home,2,0,0.170234,0.186288,0.555287,1,SimpleBudgetV1
6,11_Oo,OOO,to,3,0,0.224054,0.242355,0.726436,0.94,SimpleBudgetV1
7,24_Tongue_Th,FVS,the,4,0,0.253729,0.263729,0.805947,0.42,SimpleBudgetV1
8,06_Eh,EEE,the,4,0,0.272696,0.290033,0.876457,0.74,SimpleBudgetV1
9,07_Aa,AAA,signagi,5,0,0.305151,0.333672,0.994974,0.86,SimpleBudgetV1
10,14_ChJjSh,FVS,signagi,5,0,0.346836,0.37097,1.11799,0.661,SimpleBudgetV1
11,07_Aa,AAA,signagi,5,0,0.334769,0.391813,1.13166,0.86,SimpleBudgetV1
12,07_Aa,AAA,signagi,5,0,0.373164,0.406074,1.21367,0.86,SimpleBudgetV1
13,22_MBP,MBP,bridge,6,0,0.408027,0.42408,1.29602,1,SimpleBudgetV1
14,06_Eh,EEE,bridge,6,0,0.430769,0.465552,1.39603,0.74,SimpleBudgetV1
15,24_Tongue_Th,FVS,the,7,1,0.515268,0.525268,1.62065,0.42,SimpleBudgetV1
16,06_Eh,EEE,the,7,1,0.534234,0.551572,1.69116,0.74,SimpleBudgetV1
17,09_Oh,OOO,oldest,8,1,0.556201,0.580923,1.77108,0.82,SimpleBudgetV1
18,06_Eh,EEE,oldest,8,1,0.589458,0.635371,1.90769,0.74,SimpleBudgetV1
19,06_Eh,EEE,suspension,9,1,0.655518,0.686823,2.09071,0.74,SimpleBudgetV1
20,22_MBP,MBP,suspension,9,1,0.677191,0.706087,2.15447,1,SimpleBudgetV1
21,14_ChJjSh,FVS,suspension,9,1,0.701271,0.727759,2.22573,0.64,SimpleBudgetV1
22,06_Eh,EEE,suspension,9,1,0.688027,0.750635,2.24073,0.74,SimpleBudgetV1
23,04_Ih,EEE,suspension,9,1,0.726555,0.765084,2.32325,0.72,SimpleBudgetV1
24,22_MBP,MBP,bridge,10,1,0.768562,0.784615,2.41909,1,SimpleBudgetV1
25,06_Eh,EEE,bridge,10,1,0.791304,0.826087,2.51911,0.74,SimpleBudgetV1
26,04_Ih,EEE,in,11,1,0.856535,0.87291,2.69363,0.22,SimpleBudgetV1
27,24_Tongue_Th,FVS,the,12,1,0.887174,0.897174,2.77914,0.42,SimpleBudgetV1
28,06_Eh,EEE,the,12,1,0.90614,0.923478,2.84965,0.74,SimpleBudgetV1
29,12_Ww-Oo-,WUH,world,13,1,0.931773,0.953177,2.93583,1,SimpleBudgetV1
30,09_Oh,OOO,world,13,1,0.954515,0.989298,3.02751,0.82,SimpleBudgetV1
