ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,10_Or,georgia,0,0,0.0785826,0.528505,0.49,0.567011,0.68,0.0885055,0.09,1
1,1,07_Aa,georgia,0,0,0.159523,0.609445,0.537935,0.680956,0.86,0.0894455,0.09,1
2,2,07_Aa,georgia,0,0,0.235748,0.685671,0.641664,0.729677,0.86,0.0856706,0.09,1
3,3,04_Ih,is,1,0,0.362051,0.811974,0.784474,0.839474,0.320136,0.0519741,0.09,1
4,4,06_Eh,home,2,0,0.545911,0.995834,0.941659,1.05001,0.74,0.0758334,0.09,1
5,5,22_MBP,home,2,0,0.555287,1.00583,0.978334,1.03333,1,0.0858335,0.09,1
6,6,11_Oo,to,3,0,0.726436,1.17636,1.14786,1.20486,0.94,0.0563592,0.09,1
7,7,24_Tongue_Th,the,4,0,0.805947,1.25587,1.22837,1.28337,0.42,0.0558704,0.09,1
8,8,06_Eh,the,4,0,0.876457,1.32638,1.29888,1.35388,0.74,0.0863805,0.09,1
9,9,07_Aa,signagi,5,0,0.994974,1.4449,1.40047,1.48932,0.86,0.0848974,0.09,1
10,10,14_ChJjSh,signagi,5,0,1.11799,1.5849,1.54177,1.62803,0.661,0.0648975,0.09,1.14743
11,11,07_Aa,signagi,5,0,1.13166,1.66357,1.57607,1.75107,0.86,0.0662017,0.09,1.19282
12,12,07_Aa,signagi,5,0,1.21367,1.80357,1.74184,1.86529,0.86,0.0835662,0.09,1.20416
13,13,22_MBP,bridge,6,0,1.29602,2.00236,1.97225,2.03247,1,0.0823582,0.09,1.20416
14,14,06_Eh,bridge,6,0,1.39603,2.12279,2.05756,2.18803,0.74,0.0827916,0.09,1.20416
15,15,24_Tongue_Th,the,7,1,1.92065,2.4999,2.4724,2.5274,0.42,0.0599034,0.09,1.1
16,16,06_Eh,the,7,1,1.99116,2.58231,2.5526,2.61201,0.74,0.0623097,0.09,1.1
17,17,09_Oh,oldest,8,1,2.07108,2.69769,2.65533,2.74004,0.82,0.057688,0.09,1.1
18,18,06_Eh,oldest,8,1,2.20769,2.83769,2.75903,2.91635,0.74,0.0776882,0.09,1.1
19,19,06_Eh,suspension,9,1,2.39071,3.11388,3.06025,3.16752,0.74,0.0738852,0.09,1.1
20,20,22_MBP,suspension,9,1,2.45447,3.19694,3.14743,3.24645,1,0.0769413,0.09,1.1
21,21,14_ChJjSh,suspension,9,1,2.52573,3.2834,3.23802,3.32878,0.64,0.0834033,0.09,1.1
22,22,06_Eh,suspension,9,1,2.54073,3.31121,3.22371,3.39871,0.74,0.0712113,0.09,1.1
23,23,04_Ih,suspension,9,1,2.62325,3.42135,3.35534,3.48736,0.72,0.0613561,0.09,1.1
24,24,22_MBP,bridge,10,1,2.71909,3.54617,3.51866,3.57367,1,0.0661695,0.09,1.1
25,25,06_Eh,bridge,10,1,2.81911,3.67556,3.61597,3.73516,0.74,0.0755665,0.09,1.1
26,26,04_Ih,in,11,1,2.99363,3.88369,3.85564,3.91175,0.22,0.0836957,0.09,1.1
27,27,24_Tongue_Th,the,12,1,3.07914,4.01148,3.98398,4.03898,0.42,-0.695395,0.15,1.1
28,28,06_Eh,the,12,1,3.14965,4.08904,4.05934,4.11874,0.74,-0.617834,0.15,1.1
29,29,12_Ww-Oo-,world,13,1,3.23583,4.18384,4.14717,4.22051,1,-0.523037,0.15,1.1
30,30,09_Oh,world,13,1,3.32751,4.28469,4.22509,4.34428,0.82,-0.42219,0.15,1.1
