ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,libya,0,0,0.0713715,0.668771,0.63,0.707543,0.68,0.108771,0.12,1.16407
1,1,22_MBP,libya,0,0,0.118952,0.724159,0.690926,0.757392,1,0.084159,0.12,1.16407
2,2,07_Aa,libya,0,0,0.137985,0.746314,0.67431,0.818318,0.86,0.106314,0.12,1.16407
3,3,07_Aa,libya,0,0,0.190324,0.80724,0.76293,0.851551,0.86,0.0872405,0.12,1.16407
4,4,07_Aa,has,1,0,0.313169,0.950241,0.922741,0.977741,0.86,0.110241,0.12,1.16407
5,5,24_Tongue_Th,the,2,0,0.387136,1.03634,1.00884,1.06384,0.42,0.116344,0.12,1.16407
6,6,06_Eh,the,2,0,0.448126,1.10734,1.07984,1.13484,0.74,0.107341,0.12,1.16407
7,7,07_Aa,largest,3,0,0.548417,1.22409,1.18532,1.26286,0.86,0.104087,0.12,1.16407
8,8,07_Aa,largest,3,0,0.635422,1.32537,1.25336,1.39737,0.86,0.085367,0.12,1.16407
9,9,06_Eh,desert,4,0,0.794819,1.51092,1.47214,1.54969,0.74,0.110916,0.12,1.16407
10,10,06_Eh,desert,4,0,0.873327,1.60231,1.5303,1.67431,0.74,0.0823056,0.12,1.16407
11,11,04_Ih,in,5,0,1.04851,1.80623,1.77873,1.83373,0.22,0.0862328,0.12,1.16407
12,12,07_Aa,africa,6,0,1.12765,1.89835,1.85018,1.94652,0.86,0.0983499,0.12,1.16407
13,13,20_FV,africa,6,0,1.17691,1.95569,1.91441,1.99698,1,0.115696,0.12,1.16407
14,14,10_Or,africa,6,0,1.25671,2.0486,2.00042,2.09677,0.22,0.088596,0.12,1.16407
15,15,07_Aa,africa,6,0,1.27445,2.06924,1.98174,2.15674,0.86,0.10924,0.12,1.16407
16,16,07_Aa,africa,6,0,1.34539,2.15182,2.10021,2.20343,0.86,0.111818,0.12,1.16407
17,17,24_Tongue_Th,the,7,1,1.62718,2.47985,2.45235,2.50735,0.42,0.119849,0.12,1.16407
18,18,06_Eh,the,7,1,1.68817,2.55085,2.52335,2.57835,0.74,0.110847,0.12,1.16407
19,19,07_Aa,sahara,8,1,1.79069,2.67018,2.62545,2.71491,0.86,0.110182,0.12,1.16407
20,20,14_ChJjSh,sahara,8,1,1.8971,2.81018,2.76922,2.85115,0.661,0.0901823,0.12,1.25994
21,21,07_Aa,sahara,8,1,1.90892,2.88718,2.79968,2.97468,0.86,0.0904467,0.12,1.27202
22,22,07_Aa,sahara,8,1,1.97986,3.02718,2.96959,3.08477,0.86,-0.879694,0.15,1.29901
