start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.000000,0.130000,V,veggie,1.0,0,0,0,-1,mfa_textgrid_phone
0.130000,0.260000,EH1,veggie,1.0,0,0,1,-1,mfa_textgrid_phone
0.260000,0.330000,JH,veggie,1.0,0,0,2,-1,mfa_textgrid_phone
0.330000,0.460000,IY0,veggie,1.0,0,0,3,-1,mfa_textgrid_phone
0.460000,0.510000,HH,has,1.0,1,0,0,-1,mfa_textgrid_phone
0.510000,0.630000,AE1,has,1.0,1,0,1,-1,mfa_textgrid_phone
0.630000,0.710000,Z,has,1.0,1,0,2,-1,mfa_textgrid_phone
0.710000,0.840000,L,lettuce,1.0,2,0,0,-1,mfa_textgrid_phone
0.840000,0.920000,EH1,lettuce,1.0,2,0,1,-1,mfa_textgrid_phone
0.920000,0.960000,T,lettuce,1.0,2,0,2,-1,mfa_textgrid_phone
0.960000,1.030000,AH0,lettuce,1.0,2,0,3,-1,mfa_textgrid_phone
1.030000,1.250000,S,lettuce,1.0,2,0,4,-1,mfa_textgrid_phone
1.370000,1.440000,T,tomato,1.0,3,1,0,-1,mfa_textgrid_phone
1.440000,1.480000,AH0,tomato,1.0,3,1,1,-1,mfa_textgrid_phone
1.480000,1.590000,M,tomato,1.0,3,1,2,-1,mfa_textgrid_phone
1.590000,1.730000,EY1,tomato,1.0,3,1,3,-1,mfa_textgrid_phone
1.730000,1.770000,T,tomato,1.0,3,1,4,-1,mfa_textgrid_phone
1.770000,1.960000,OW2,tomato,1.0,3,1,5,-1,mfa_textgrid_phone
2.000000,2.060000,AE1,and,1.0,4,1,0,-1,mfa_textgrid_phone
2.060000,2.090000,N,and,1.0,4,1,1,-1,mfa_textgrid_phone
2.090000,2.120000,D,and,1.0,4,1,2,-1,mfa_textgrid_phone
2.120000,2.170000,AH0,a,1.0,5,1,0,-1,mfa_textgrid_phone
2.170000,2.320000,M,mix,1.0,6,1,0,-1,mfa_textgrid_phone
2.320000,2.390000,IH1,mix,1.0,6,1,1,-1,mfa_textgrid_phone
2.390000,2.460000,K,mix,1.0,6,1,2,-1,mfa_textgrid_phone
2.460000,2.540000,S,mix,1.0,6,1,3,-1,mfa_textgrid_phone
2.540000,2.600000,AH0,of,1.0,7,1,0,-1,mfa_textgrid_phone
2.600000,2.640000,V,of,1.0,7,1,1,-1,mfa_textgrid_phone
2.640000,2.740000,V,veggies,1.0,8,1,0,-1,mfa_textgrid_phone
2.740000,2.870000,EH1,veggies,1.0,8,1,1,-1,mfa_textgrid_phone
2.870000,2.970000,JH,veggies,1.0,8,1,2,-1,mfa_textgrid_phone
2.970000,3.080000,IY0,veggies,1.0,8,1,3,-1,mfa_textgrid_phone
3.080000,3.260000,Z,veggies,1.0,8,1,4,-1,mfa_textgrid_phone
3.660000,3.810000,Y,yum,1.0,9,2,0,-1,mfa_textgrid_phone
3.810000,4.000000,AH1,yum,1.0,9,2,1,-1,mfa_textgrid_phone
4.000000,4.150000,M,yum,1.0,9,2,2,-1,mfa_textgrid_phone
