start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.190000,0.300000,AY1,AY1,i,1.0,0,0,0,-1,AY1,0,mfa_textgrid_phone
0.300000,0.450000,K,K,keep,1.0,1,0,0,-1,K,0,mfa_textgrid_phone
0.450000,0.510000,IY1,IY1,keep,1.0,1,0,0,-1,IY1,1,mfa_textgrid_phone
0.510000,0.580000,P,P,keep,1.0,1,0,0,-1,P,2,mfa_textgrid_phone
0.580000,0.610000,IH0,IH0,it,1.0,2,0,0,-1,IH0,0,mfa_textgrid_phone
0.610000,0.670000,T,T,it,1.0,2,0,0,-1,T,1,mfa_textgrid_phone
0.670000,0.810000,S,S,simple,1.0,3,0,0,-1,S,0,mfa_textgrid_phone
0.810000,0.870000,IH1,IH1,simple,1.0,3,0,0,-1,IH1,1,mfa_textgrid_phone
0.870000,0.920000,M,M,simple,1.0,3,0,0,-1,M,2,mfa_textgrid_phone
0.920000,0.980000,P,P,simple,1.0,3,0,0,-1,P,3,mfa_textgrid_phone
0.980000,1.010000,AH0,AH0,simple,1.0,3,0,0,-1,AH0,4,mfa_textgrid_phone
1.010000,1.230000,L,L,simple,1.0,3,0,0,-1,L,5,mfa_textgrid_phone
1.950000,2.150000,Y,Y,you,1.0,4,1,1,-1,Y,0,mfa_textgrid_phone
2.150000,2.410000,UW1,UW1,you,1.0,4,1,1,-1,UW1,1,mfa_textgrid_phone
