ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,atlanta's,0,0,0.059493,0.308231,0.26,0.356461,0.86,0.108231,0.12,1.1225
1,1,14_ChJjSh,atlanta's,0,0,0.178479,0.441793,0.400982,0.482603,0.741,0.0817926,0.12,1.1225
2,2,07_Aa,atlanta's,0,0,0.1917,0.456633,0.369133,0.544133,0.86,0.0966328,0.12,1.1225
3,3,07_Aa,atlanta's,0,0,0.271024,0.545674,0.490023,0.601325,0.86,0.105674,0.12,1.1225
4,4,20_FV,famous,1,0,0.359602,0.645103,0.612455,0.677752,1,0.0851034,0.12,1.1225
5,5,07_Aa,famous,1,0,0.391112,0.680472,0.642383,0.718562,0.86,0.0804725,0.12,1.1225
6,6,22_MBP,famous,1,0,0.431508,0.725818,0.693169,0.758466,1,0.0858176,0.12,1.1225
7,7,09_Oh,famous,1,0,0.471097,0.770256,0.699517,0.840994,0.82,0.0902558,0.12,1.1225
8,8,20_FV,for,2,0,0.588761,0.902334,0.874834,0.929834,1,0.102333,0.12,1.1225
9,9,10_Or,for,2,0,0.649576,0.970598,0.943098,0.998098,0.278933,0.0905983,0.12,1.1225
10,10,04_Ih,its,3,0,0.811602,1.15247,1.09888,1.20606,0.38,0.112473,0.12,1.1225
11,11,22_MBP,barbecue,4,0,0.915899,1.26955,1.23294,1.30615,1,0.109546,0.12,1.1225
12,12,11_Oo,barbecue,4,0,1.04634,1.40955,1.33023,1.48886,0.94,0.0895464,0.12,1.1225
13,13,11_Oo,barbecue,4,0,1.12651,1.50596,1.45715,1.55477,0.94,0.105959,0.12,1.1225
14,14,07_Aa,and,5,0,1.23716,1.63016,1.60266,1.65766,0.86,0.110164,0.12,1.1225
15,15,20_FV,football,6,0,1.3253,1.84829,1.80872,1.88787,1,0.0882924,0.12,1.21357
16,16,11_Oo,football,6,0,1.36063,1.94862,1.89921,1.99803,0.94,0.119172,0.12,1.29865
17,17,22_MBP,football,6,0,1.44555,2.08862,2.0435,2.13375,1,0.0886213,0.12,1.38374
18,18,11_Oo,football,6,0,1.45031,2.16562,2.07812,2.25312,0.94,0.0906761,0.12,1.42124
