index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,madagascar,0,0,0,0.012151,1.000000,M,0,cmu_bilabial
1,07_Aa,madagascar,0,0,0,0.032258,0.920000,AE,1,cmu_open_vowel
2,07_Aa,ah,1,1,1,0.225806,0.920000,AA,0,cmu_open_vowel
3,07_Aa,the,2,2,1,0.306452,0.500000,AH,1,cmu_open_vowel
4,05_Ay,island,3,2,1,0.332258,0.940000,AY,0,cmu_ay
5,07_Aa,of,4,2,1,0.435484,0.920000,AH,0,cmu_open_vowel
6,20_FV,of,4,2,1,0.467742,0.960000,V,1,cmu_fv
7,03_Ee,lemurs,5,2,1,0.512903,0.920000,IY,1,cmu_front_vowel
8,22_MBP,lemurs,5,2,1,0.532258,1.000000,M,2,cmu_bilabial
9,07_Aa,and,6,2,1,0.591398,0.500000,AH,0,cmu_open_vowel
10,20_FV,vanilla,7,2,1,0.658602,0.960000,V,0,cmu_fv
11,03_Ee,vanilla,7,2,1,0.739247,0.920000,IH,3,cmu_front_vowel
12,12_Ww-Oo-,want,8,3,2,0.814516,0.880000,W,0,cmu_w
13,07_Aa,want,8,3,2,0.830645,0.920000,AA,1,cmu_open_vowel
14,07_Aa,some,9,3,2,0.903226,0.920000,AH,1,cmu_open_vowel
15,22_MBP,some,9,3,2,0.924731,1.000000,M,2,cmu_bilabial
16,14_ChJjSh,chips,10,3,2,0.943548,0.820000,CH,0,cmu_affricate_sibilant
17,03_Ee,chips,10,3,2,0.959677,0.920000,IH,1,cmu_front_vowel
18,22_MBP,chips,10,3,2,0.975806,1.000000,P,2,cmu_bilabial
