ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,osaka,0,0,0.0577712,0.396522,0.35,0.443044,0.86,0.116522,0.12,1.115
1,1,14_ChJjSh,osaka,0,0,0.173314,0.525352,0.485987,0.564716,0.741,0.0853518,0.12,1.115
2,2,07_Aa,osaka,0,0,0.186152,0.539666,0.452166,0.627166,0.86,0.0996662,0.12,1.115
3,3,07_Aa,osaka,0,0,0.26318,0.625553,0.571874,0.679232,0.86,0.105553,0.12,1.115
4,4,07_Aa,has,1,0,0.402677,0.781091,0.753591,0.808591,0.86,0.101091,0.12,1.115
5,5,09_Oh,delicious,2,0,0.525264,0.917777,0.866716,0.968837,0.82,0.117777,0.12,1.115
6,6,14_ChJjSh,delicious,2,0,0.652079,1.05778,1.01457,1.10098,0.661,0.0977764,0.12,1.115
7,7,09_Oh,delicious,2,0,0.66617,1.07489,0.987386,1.16239,0.82,0.114886,0.12,1.115
8,8,09_Oh,delicious,2,0,0.750713,1.16915,1.11024,1.22807,0.82,0.089152,0.12,1.115
9,9,03_Ee,street,3,0,0.927628,1.36641,1.30968,1.42315,0.86,0.086412,0.12,1.115
10,10,20_FV,food,4,0,1.03331,1.48424,1.45674,1.51174,1,0.0842444,0.12,1.115
11,11,11_Oo,food,4,0,1.12333,1.58462,1.52789,1.64135,0.94,0.10462,0.12,1.115
12,12,07_Aa,and,5,0,1.28725,1.76739,1.73989,1.79489,0.86,0.0873908,0.12,1.115
13,13,20_FV,vibrant,6,0,1.37743,1.86794,1.83338,1.9025,1,0.107941,0.12,1.115
14,14,22_MBP,vibrant,6,0,1.43869,1.93625,1.90168,1.97081,1,0.0962464,0.12,1.115
15,15,07_Aa,vibrant,6,0,1.49626,2.00044,1.92555,2.07533,0.86,0.0804371,0.12,1.115
16,16,22_MBP,markets,7,0,1.63059,2.27477,2.2353,2.31423,1,0.11144,0.12,1.27301
17,17,07_Aa,markets,7,0,1.75459,2.41477,2.32727,2.50227,0.86,0.0947676,0.12,1.30851
18,18,06_Eh,enjoy,8,1,2.29655,2.87893,2.82974,2.92812,0.74,0.118935,0.12,1.36012
19,19,03_Ee,enjoy,8,1,2.42055,3.01893,2.93143,3.10643,0.86,0.0989351,0.12,1.36012
20,20,03_Ee,enjoy,8,1,2.47738,3.12488,3.06867,3.1811,0.86,0.0848842,0.12,1.36012
