index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.106500,0.174000,0.241500,03_Ee,did,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.401500,0.469000,0.536500,11_Oo,you,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
2,0.646500,0.714000,0.781500,09_Oh,know,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
3,4.138600,4.186100,4.233600,14_ChJjSh,china,3,1,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
4,4.181100,4.236100,4.291100,05_Ay,china,3,1,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,4.218600,4.286100,4.353601,07_Aa,has,4,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,4.268600,4.336101,4.403601,07_Aa,the,5,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,4.333601,4.386101,4.438601,22_MBP,most,6,1,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
8,4.368601,4.436101,4.503601,09_Oh,most,6,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
9,4.418601,4.486101,4.553601,11_Oo,unesco,7,1,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
10,4.468601,4.536101,4.603601,06_Eh,unesco,7,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,4.518601,4.586102,4.653602,09_Oh,unesco,7,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
12,4.568602,4.636102,4.703602,12_Ww-Oo-,world,8,1,0,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
13,4.618602,4.686102,4.753602,06_Eh,world,8,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,4.668602,4.736102,4.803602,06_Eh,heritage,9,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
15,4.738602,4.786102,4.833602,14_ChJjSh,heritage,9,1,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
16,4.781103,4.836102,4.891102,05_Ay,sites,10,1,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,4.818603,4.886103,4.953603,03_Ee,need,11,2,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
18,4.868603,4.936103,5.003603,06_Eh,anything,12,2,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,4.918603,4.986103,5.053603,03_Ee,anything,12,2,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
20,4.968603,5.036103,5.103603,06_Eh,else,13,2,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
