index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.156500,0.224000,0.291500,07_Aa,gambia,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.232500,0.285000,0.337500,22_MBP,gambia,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
2,0.341500,0.409000,0.476500,03_Ee,gambia,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.494000,0.549000,0.604000,05_Ay,is,1,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.666500,0.734000,0.801500,09_Oh,known,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
5,0.835000,0.885000,0.935000,20_FV,for,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
6,0.931500,0.999000,1.066500,09_Oh,for,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,1.101500,1.169000,1.236500,03_Ee,its,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,1.282500,1.335000,1.387500,22_MBP,beaches,5,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
9,1.381500,1.449000,1.516500,03_Ee,beaches,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,1.484500,1.532000,1.579500,14_ChJjSh,beaches,5,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
11,1.826500,1.894000,1.961500,07_Aa,and,6,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,2.125000,2.175000,2.225000,20_FV,friendly,7,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
13,2.296500,2.364000,2.431500,06_Eh,friendly,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,2.591500,2.659000,2.726500,03_Ee,friendly,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
15,2.667500,2.720000,2.772500,22_MBP,people,8,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
16,2.726500,2.794000,2.861500,03_Ee,people,8,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
17,3.873800,3.941300,4.008800,12_Ww-Oo-,want,9,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
18,3.923800,3.991300,4.058800,07_Aa,want,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
19,4.001500,4.069000,4.136500,07_Aa,a,10,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
20,4.286500,4.354000,4.421500,07_Aa,snack,11,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
21,4.551500,4.619000,4.686500,11_Oo,to,12,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
22,4.666500,4.734000,4.801500,09_Oh,go,13,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
