EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.00962004,0.0240501,0.0870759,0.84,SimpleBudgetV1
1,06_Eh,EEE,remember,1,0,0.0338205,0.0533612,0.225464,0.74,SimpleBudgetV1
2,22_MBP,MBP,remember,1,0,0.0445303,0.0625679,0.276971,1,SimpleBudgetV1
3,10_Or,OOO,remember,1,0,0.0586221,0.079666,0.357633,0.22,SimpleBudgetV1
4,06_Eh,EEE,remember,1,0,0.0541127,0.0931942,0.380957,0.74,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.104729,0.114729,0.567548,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.118447,0.129269,0.64063,0.74,SimpleBudgetV1
7,06_Eh,EEE,time,3,0,0.148643,0.170355,0.824975,0.74,SimpleBudgetV1
8,22_MBP,MBP,time,3,0,0.156367,0.166388,0.834694,1,SimpleBudgetV1
9,05_Ay,EEE,i,4,0,0.186656,0.201086,1.00276,0.84,SimpleBudgetV1
10,03_Ee,EEE,accidentally,5,0,0.212192,0.238681,1.16602,0.86,SimpleBudgetV1
11,24_Tongue_Th,FVS,accidentally,5,0,0.248868,0.271282,1.34518,0.42,SimpleBudgetV1
12,03_Ee,EEE,accidentally,5,0,0.239699,0.292676,1.3768,0.86,SimpleBudgetV1
13,03_Ee,EEE,accidentally,5,0,0.275357,0.305921,1.50327,0.86,SimpleBudgetV1
14,09_Oh,OOO,locked,6,0,0.31504,0.330472,1.66939,0.82,SimpleBudgetV1
15,06_Eh,EEE,locked,6,0,0.326614,0.355274,1.76346,0.74,SimpleBudgetV1
16,22_MBP,MBP,myself,7,0,0.36299,0.376217,1.9117,1,SimpleBudgetV1
17,03_Ee,EEE,myself,7,0,0.370155,0.385587,1.95446,0.86,SimpleBudgetV1
18,06_Eh,EEE,myself,7,0,0.381729,0.410388,2.04853,0.74,SimpleBudgetV1
19,20_FV,FVS,myself,7,0,0.408,0.421228,2.1445,1,SimpleBudgetV1
20,04_Ih,EEE,in,8,0,0.431532,0.441754,2.25845,0.22,SimpleBudgetV1
21,24_Tongue_Th,FVS,the,9,0,0.448779,0.458779,2.34708,0.42,SimpleBudgetV1
22,06_Eh,EEE,the,9,0,0.462497,0.473319,2.42016,0.74,SimpleBudgetV1
23,22_MBP,MBP,bodega,10,0,0.476593,0.493027,2.50758,1,SimpleBudgetV1
24,09_Oh,OOO,bodega,10,0,0.490288,0.509461,2.5855,0.82,SimpleBudgetV1
25,05_Ay,EEE,bodega,10,0,0.511516,0.52658,2.68467,0.84,SimpleBudgetV1
26,07_Aa,AAA,bodega,10,0,0.525211,0.545754,2.76967,0.86,SimpleBudgetV1
27,12_Ww-Oo-,WUH,with,11,0,0.546973,0.560334,2.86366,1,SimpleBudgetV1
28,04_Ih,EEE,with,11,0,0.561169,0.582881,2.95868,0.22,SimpleBudgetV1
29,24_Tongue_Th,FVS,with,11,0,0.568894,0.578914,2.9684,0.42,SimpleBudgetV1
30,07_Aa,AAA,a,12,0,0.601887,0.612109,3.13957,0.86,SimpleBudgetV1
31,22_MBP,MBP,box,13,0,0.618789,0.62881,3.22647,1,SimpleBudgetV1
32,09_Oh,OOO,box,13,0,0.632985,0.654697,3.33014,0.82,SimpleBudgetV1
33,09_Oh,OOO,of,14,0,0.673704,0.683925,3.51103,0.82,SimpleBudgetV1
34,20_FV,FVS,of,14,0,0.678925,0.688925,3.53746,1,SimpleBudgetV1
35,09_Oh,OOO,donuts,15,0,0.697503,0.712935,3.6476,0.82,SimpleBudgetV1
36,09_Oh,OOO,donuts,15,0,0.709077,0.737737,3.74167,0.82,SimpleBudgetV1
37,07_Aa,AAA,talk,16,1,0.782881,0.804593,4.10544,0.86,SimpleBudgetV1
38,07_Aa,AAA,about,17,1,0.81399,0.82399,4.23605,0.86,SimpleBudgetV1
39,22_MBP,MBP,about,17,1,0.823399,0.836626,4.29307,1,SimpleBudgetV1
40,11_Oo,OOO,about,17,1,0.839382,0.86253,4.40139,0.94,SimpleBudgetV1
41,07_Aa,AAA,a,18,1,0.878714,0.888935,4.5714,0.86,SimpleBudgetV1
42,03_Ee,EEE,sweet,19,1,0.909812,0.931524,4.76196,0.86,SimpleBudgetV1
43,06_Eh,EEE,surprise,20,1,0.941294,0.957361,4.9102,0.74,SimpleBudgetV1
44,22_MBP,MBP,surprise,20,1,0.957825,0.972656,4.9925,1,SimpleBudgetV1
45,14_ChJjSh,FVS,surprise,20,1,0.964777,0.978372,5.02527,0.661,SimpleBudgetV1
46,06_Eh,EEE,surprise,20,1,0.957979,0.990113,5.03805,0.74,SimpleBudgetV1
