EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,red,0,0,0.024864,0.0652681,0.113737,0.74,SimpleBudgetV1
1,10_Or,OOO,orange,1,0,0.0718881,0.100606,0.217668,0.68,SimpleBudgetV1
2,07_Aa,AAA,orange,1,0,0.110521,0.163854,0.34623,0.86,SimpleBudgetV1
3,06_Eh,EEE,yellow,2,0,0.182999,0.211717,0.498088,0.74,SimpleBudgetV1
4,09_Oh,OOO,yellow,2,0,0.213085,0.266418,0.605079,0.82,SimpleBudgetV1
5,03_Ee,EEE,green,3,0,0.307692,0.348096,0.827532,0.86,SimpleBudgetV1
6,22_MBP,MBP,blue,4,0,0.358974,0.377622,0.929502,1,SimpleBudgetV1
7,11_Oo,OOO,blue,4,0,0.385392,0.425796,1.02363,0.94,SimpleBudgetV1
8,04_Ih,EEE,indigo,5,0,0.4446,0.477731,1.16388,0.68,SimpleBudgetV1
9,24_Tongue_Th,FVS,indigo,5,0,0.490474,0.518508,1.27322,0.42,SimpleBudgetV1
10,09_Oh,OOO,indigo,5,0,0.479005,0.545268,1.29252,0.82,SimpleBudgetV1
11,09_Oh,OOO,indigo,5,0,0.523605,0.561834,1.3697,0.82,SimpleBudgetV1
12,20_FV,FVS,violet,6,0,0.565657,0.590272,1.45865,1,SimpleBudgetV1
13,04_Ih,EEE,violet,6,0,0.585486,0.614204,1.51387,0.68,SimpleBudgetV1
14,06_Eh,EEE,violet,6,0,0.598477,0.65181,1.57772,0.74,SimpleBudgetV1
15,12_Ww-Oo-,WUH,why,7,1,0.708625,0.735043,1.82175,1,SimpleBudgetV1
16,05_Ay,EEE,why,7,1,0.739705,0.775447,1.91195,0.84,SimpleBudgetV1
17,11_Oo,OOO,do,8,1,0.811593,0.830614,2.07228,0.94,SimpleBudgetV1
18,11_Oo,OOO,you,9,1,0.86014,0.916084,2.24139,0.94,SimpleBudgetV1
19,07_Aa,AAA,ask,10,1,0.947164,0.987568,2.44141,0.86,SimpleBudgetV1
