start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.120000,0.230000,HH,how,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.230000,0.390000,AW1,how,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.390000,0.430000,AH0,about,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.430000,0.480000,B,about,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.480000,0.600000,AW1,about,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.600000,0.660000,T,about,1.0,1,0,3,0,-1,mfa_textgrid_phone
0.660000,0.690000,DH,the,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.690000,0.750000,AH0,the,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.750000,0.870000,T,turkey,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.870000,1.020000,ER1,turkey,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.020000,1.110000,K,turkey,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.110000,1.330000,IY0,turkey,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.630000,1.720000,IH1,it's,1.0,4,1,0,1,-1,mfa_textgrid_phone
1.720000,1.780000,T,it's,1.0,4,1,1,1,-1,mfa_textgrid_phone
1.780000,1.820000,S,it's,1.0,4,1,2,1,-1,mfa_textgrid_phone
1.880000,2.020000,AA1,always,1.0,5,1,0,1,-1,mfa_textgrid_phone
2.020000,2.090000,L,always,1.0,5,1,1,1,-1,mfa_textgrid_phone
2.090000,2.150000,W,always,1.0,5,1,2,1,-1,mfa_textgrid_phone
2.150000,2.200000,IY0,always,1.0,5,1,3,1,-1,mfa_textgrid_phone
2.200000,2.250000,Z,always,1.0,5,1,4,1,-1,mfa_textgrid_phone
2.250000,2.310000,AH0,a,1.0,6,1,0,1,-1,mfa_textgrid_phone
2.310000,2.390000,K,crowd,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.390000,2.440000,R,crowd,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.440000,2.590000,AW1,crowd,1.0,7,1,2,1,-1,mfa_textgrid_phone
2.590000,2.670000,D,crowd,1.0,7,1,3,1,-1,mfa_textgrid_phone
2.670000,2.710000,P,pleaser,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.710000,2.790000,L,pleaser,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.790000,2.890000,IY1,pleaser,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.890000,2.960000,Z,pleaser,1.0,8,1,3,1,-1,mfa_textgrid_phone
2.960000,3.210000,ER0,pleaser,1.0,8,1,4,1,-1,mfa_textgrid_phone
