word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,for,1,breakfast,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,breakfast,2,we,,,none,0,none,0.040000,0.040000,0.040000,0.040000,0,0
2,we,3,have,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,have,4,toast,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,toast,5,eggs,",",",",region_break,1,comma_with_lull,0.230000,0.230000,0.230000,0.230000,0,1
5,eggs,6,fruit,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,1,2
6,fruit,7,oatmeal,",",",",region_break,1,comma_with_lull,0.260000,0.260000,0.260000,0.260000,2,3
7,oatmeal,8,yogurt,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,3,3
8,yogurt,9,pancakes,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,3,4
9,pancakes,10,and,",",",",region_break,1,comma_with_lull,0.300000,0.300000,0.300000,0.300000,4,5
10,and,11,warm,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
11,warm,12,biscuits,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
