word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,congo,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,diverse,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,diverse,3,wildlife,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,wildlife,4,and,,,none,0,none,0.030000,0.030000,0.030000,0.030000,0,0
4,and,5,lush,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,lush,6,landscapes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,landscapes,7,want,!,!,region_break,1,hard_punctuation_with_lull,0.560000,0.560000,0.560000,0.560000,0,1
7,want,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,a,9,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,sandwich,10,instead,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
