index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.131600,0.184100,0.236600,22_MBP,barbados,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.206500,0.274000,0.341500,07_Aa,barbados,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,0.436500,0.504000,0.571500,06_Eh,barbados,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.611500,0.679000,0.746500,09_Oh,barbados,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
4,0.844000,0.899000,0.954000,05_Ay,is,1,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,0.985000,1.035000,1.085000,20_FV,famous,2,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
6,1.186500,1.254000,1.321500,06_Eh,famous,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
7,1.262500,1.315000,1.367500,22_MBP,famous,2,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
8,1.545000,1.595000,1.645000,20_FV,for,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
9,1.631500,1.699000,1.766500,09_Oh,for,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
10,1.711500,1.779000,1.846500,03_Ee,its,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
11,1.882500,1.935000,1.987500,22_MBP,beaches,5,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
12,2.031500,2.099000,2.166500,03_Ee,beaches,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
13,2.144500,2.192000,2.239500,14_ChJjSh,beaches,5,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
14,2.411500,2.479000,2.546500,07_Aa,and,6,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
15,2.671500,2.739000,2.806500,07_Aa,hospitality,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,2.797500,2.850000,2.902500,22_MBP,hospitality,7,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
17,3.031500,3.099000,3.166500,07_Aa,hospitality,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
18,3.266500,3.334000,3.401500,03_Ee,hospitality,7,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
