index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.061600,0.114100,0.166600,22_MBP,bulgaria,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.301500,0.369000,0.436500,06_Eh,bulgaria,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.456500,0.524000,0.591500,03_Ee,bulgaria,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,0.766500,0.834000,0.901500,07_Aa,has,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,0.986500,1.054000,1.121500,07_Aa,the,2,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.106500,1.174000,1.241500,06_Eh,rila,3,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
6,1.172500,1.225000,1.277500,22_MBP,monastery,4,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
7,1.276500,1.344000,1.411500,07_Aa,monastery,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,1.861500,1.929000,1.996500,06_Eh,monastery,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
9,2.011500,2.079000,2.146500,03_Ee,monastery,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
10,2.096500,2.164000,2.231500,07_Aa,and,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,2.307500,2.360000,2.412500,22_MBP,beautiful,6,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
12,2.501500,2.569000,2.636500,11_Oo,beautiful,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
13,2.785000,2.835000,2.885000,20_FV,beautiful,6,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
14,2.992500,3.045000,3.097500,22_MBP,black,7,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
15,3.166500,3.234000,3.301500,07_Aa,black,7,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
16,3.406500,3.474000,3.541500,03_Ee,sea,8,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
17,3.492500,3.545000,3.597500,22_MBP,beaches,9,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
18,3.611500,3.679000,3.746500,03_Ee,beaches,9,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
19,3.704500,3.752000,3.799500,14_ChJjSh,beaches,9,0,0,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
20,5.431500,5.499000,5.566500,03_Ee,need,10,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
21,5.546500,5.614000,5.681500,06_Eh,anything,11,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
22,5.711500,5.779000,5.846500,03_Ee,anything,11,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
23,6.066500,6.134000,6.201500,06_Eh,else,12,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
