index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,bulgaria,0,0,0,0.008929,1.000000,B,0,cmu_bilabial
1,06_Eh,bulgaria,0,0,0,0.080357,0.920000,EH,4,cmu_eh_vowel
2,03_Ee,bulgaria,0,0,0,0.116071,0.500000,IY,6,cmu_front_vowel
3,07_Aa,has,1,0,0,0.166667,0.920000,AE,1,cmu_open_vowel
4,07_Aa,the,2,0,0,0.226190,0.500000,AH,1,cmu_open_vowel
5,06_Eh,rila,3,0,0,0.273810,0.280000,,-1,cmu_miss_conservative_single_vowel
6,22_MBP,monastery,4,0,0,0.317460,1.000000,M,0,cmu_bilabial
7,07_Aa,monastery,4,0,0,0.333333,0.920000,AA,1,cmu_open_vowel
8,06_Eh,monastery,4,0,0,0.412698,0.920000,EH,6,cmu_eh_vowel
9,03_Ee,monastery,4,0,0,0.444444,0.500000,IY,8,cmu_front_vowel
10,07_Aa,and,5,0,0,0.460317,0.500000,AH,0,cmu_open_vowel
11,22_MBP,beautiful,6,0,0,0.507440,1.000000,B,0,cmu_bilabial
12,11_Oo,beautiful,6,0,0,0.537202,0.920000,UW,2,cmu_oo_vowel
13,20_FV,beautiful,6,0,0,0.581845,0.960000,F,5,cmu_fv
14,22_MBP,black,7,0,0,0.625000,1.000000,B,0,cmu_bilabial
15,07_Aa,black,7,0,0,0.648810,0.920000,AE,2,cmu_open_vowel
16,03_Ee,sea,8,0,0,0.702381,0.920000,IY,1,cmu_front_vowel
17,22_MBP,beaches,9,0,0,0.721429,1.000000,B,0,cmu_bilabial
18,03_Ee,beaches,9,0,0,0.735714,0.920000,IY,1,cmu_front_vowel
19,14_ChJjSh,beaches,9,0,0,0.750000,0.820000,CH,2,cmu_affricate_sibilant
20,03_Ee,need,10,1,1,0.809524,0.920000,IY,1,cmu_front_vowel
21,06_Eh,anything,11,1,1,0.843254,0.920000,EH,0,cmu_eh_vowel
22,03_Ee,anything,11,1,1,0.882936,0.500000,IY,2,cmu_front_vowel
23,06_Eh,else,12,1,1,0.960317,0.920000,EH,0,cmu_eh_vowel
