ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,09_Oh,south,0,0,0.211224,0.754003,0.666503,0.841503,0.82,0.0740032,0.09,1.30961
1,1,24_Tongue_Th,south,0,0,0.254926,0.811235,0.754003,0.868468,0.42,0.0512354,0.09,1.30961
2,2,18_Uh,sudan,1,0,0.508395,1.14318,1.05568,1.23068,0.700902,0.0631824,0.09,1.30961
3,3,07_Aa,sudan,1,0,0.642996,1.28318,1.19568,1.37068,0.86,0.0831825,0.09,1.30961
4,4,04_Ih,is,2,0,0.996979,1.77717,1.71879,1.83554,0.362288,0.0630393,0.09,1.30961
5,5,24_Tongue_Th,the,3,0,1.14644,1.97877,1.92681,2.03074,0.42,0.0587739,0.09,1.30961
6,6,06_Eh,the,3,0,1.26968,2.11877,2.05696,2.18058,0.74,0.078774,0.09,1.30961
7,7,09_Oh,youngest,4,0,1.46633,2.39771,2.31021,2.48521,0.9,0.077714,0.09,1.30961
8,8,14_ChJjSh,youngest,4,0,1.66037,2.53771,2.46007,2.61536,0.703,0.0577142,0.09,1.30961
9,9,09_Oh,youngest,4,0,1.68193,2.62427,2.53677,2.71177,0.82,0.0709488,0.09,1.30961
10,10,04_Ih,independent,5,0,2.04727,3.12962,3.04212,3.21712,0.735077,0.078522,0.09,1.30961
11,11,22_MBP,independent,5,0,2.22415,3.26962,3.18212,3.35712,1,0.0696201,0.09,1.30961
12,12,24_Tongue_Th,independent,5,0,2.30977,3.40962,3.32212,3.49712,0.42,0.0896204,0.09,1.30961
13,13,06_Eh,independent,5,0,2.3561,3.42583,3.33833,3.51333,0.74,0.0258336,0.09,0.82
14,14,07_Aa,nation,6,0,2.80054,3.49583,3.44065,3.55102,0.94,0.0558336,0.09,0.82
15,15,07_Aa,nation,6,0,2.95918,3.53583,3.44833,3.62333,0.94,0.0558336,0.09,0.82
16,16,04_Ih,in,7,0,3.31316,3.60583,3.56928,3.64238,0.362288,0.0858335,0.09,0.82
17,17,24_Tongue_Th,the,8,0,3.46262,3.6432,3.61066,3.67573,0.42,0.0831983,0.09,0.82
18,18,06_Eh,the,8,0,3.58586,3.6832,3.64449,3.7219,0.74,0.0831983,0.09,0.82
19,19,12_Ww-Oo-,world,9,0,3.73649,3.72085,3.67307,3.76863,1,0.0808547,0.09,0.82
20,20,09_Oh,world,9,0,3.89673,3.76085,3.68321,3.8385,0.82,0.0808547,0.09,0.82
21,21,05_Ay,gaining,10,1,4.8288,4.91292,4.82542,5.00042,0.84,0.0765591,0.09,1.2364
22,22,04_Ih,its,11,1,5.24192,4.98292,4.89542,5.07042,0.64,-1.24395,0.15,1.2364
23,23,04_Ih,independence,12,1,5.53385,5.17626,5.08876,5.26376,0.713799,-1.05061,0.15,1.2364
24,24,22_MBP,independence,12,1,5.6844,5.31626,5.22876,5.40376,1,-0.910611,0.15,1.2364
25,25,24_Tongue_Th,independence,12,1,5.79635,5.45626,5.36876,5.54376,0.42,-0.770611,0.15,1.2364
26,26,06_Eh,independence,12,1,5.84267,5.5581,5.4706,5.6456,0.74,-0.668779,0.15,1.2364
27,27,04_Ih,in,13,1,6.31902,6.14705,6.09194,6.20217,0.54,-0.0798211,0.15,1.2364
28,28,11_Oo,two,14,1,6.65494,6.56239,6.47683,6.64794,1,0.335512,0.15,1.2364
29,29,06_Eh,zero,15,1,6.9736,6.95638,6.87316,7.03959,0.74,0.7295,0.15,1.2364
30,30,09_Oh,zero,15,1,7.07214,7.07822,6.99072,7.16572,0.82,0.851345,0.15,1.2364
31,31,09_Oh,one,16,1,7.35417,7.17688,7.09366,7.26009,0.9,0.95,0.15,1.2364
32,32,06_Eh,one,16,1,7.55286,7.21688,7.12937,7.30438,0.74,0.99,0.15,1.2364
33,33,09_Oh,one,17,1,7.83488,7.28688,7.20366,7.37009,0.9,1.06,0.15,1.2364
34,34,06_Eh,one,17,1,8.03358,7.32688,7.23938,7.41438,0.74,1.1,0.15,1.2364
