ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,cairo,0,0,0.0962995,0.389069,0.35,0.428139,0.84,0.109069,0.12,1.15916
1,1,09_Oh,cairo,0,0,0.139634,0.439301,0.366744,0.511859,0.82,0.119301,0.12,1.15916
2,2,09_Oh,cairo,0,0,0.216674,0.528603,0.483952,0.573253,0.82,0.0886027,0.12,1.15916
3,3,07_Aa,has,1,0,0.316913,0.644796,0.617296,0.672296,0.86,0.0847959,0.12,1.15916
4,4,24_Tongue_Th,the,2,0,0.391764,0.73156,0.70406,0.75906,0.42,0.0915602,0.12,1.15916
5,5,06_Eh,the,2,0,0.453483,0.803103,0.775603,0.830603,0.74,0.0831027,0.12,1.15916
6,6,07_Aa,largest,3,0,0.554973,0.920746,0.881676,0.959815,0.86,0.0807455,0.12,1.15916
7,7,07_Aa,largest,3,0,0.643018,1.0228,0.950247,1.09536,0.86,0.102804,0.12,1.15916
8,8,22_MBP,monastery,4,0,0.782798,1.18483,1.13105,1.23862,1,0.104832,0.12,1.15916
9,9,14_ChJjSh,monastery,4,0,0.952927,1.32483,1.27553,1.37413,0.682,0.0848321,0.12,1.15916
10,10,03_Ee,monastery,4,0,0.968394,1.39997,1.31247,1.48747,0.86,0.119967,0.12,1.15916
11,11,03_Ee,monastery,4,0,1.06119,1.50753,1.4403,1.57476,0.86,0.107535,0.12,1.15916
12,12,04_Ih,in,5,0,1.20695,1.6765,1.649,1.704,0.22,0.116497,0.12,1.15916
13,13,07_Aa,africa,6,0,1.28703,1.76932,1.72078,1.81786,0.86,0.0893222,0.12,1.15916
14,14,20_FV,africa,6,0,1.33689,1.82711,1.7855,1.86871,1,0.107109,0.12,1.15916
15,15,10_Or,africa,6,0,1.41765,1.92072,1.87218,1.96926,0.22,0.0807229,0.12,1.15916
16,16,07_Aa,africa,6,0,1.43559,1.94153,1.85403,2.02903,0.86,0.101526,0.12,1.15916
17,17,07_Aa,africa,6,0,1.50738,2.02474,1.97273,2.07675,0.86,0.104739,0.12,1.15916
18,18,09_Oh,kom,7,0,1.667,2.20977,2.1548,2.26474,0.82,0.0897684,0.12,1.15916
19,19,22_MBP,kom,7,0,1.71321,2.26333,2.23583,2.29083,1,0.103327,0.12,1.15916
20,20,06_Eh,el,8,0,1.84939,2.53951,2.47866,2.60035,0.74,0.098062,0.12,1.28311
21,21,04_Ih,hisn,9,0,2.03177,2.86189,2.79428,2.92951,0.64,0.099576,0.12,1.42592
