EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,red,0,0,0.0372093,0.0976744,0.0972928,0.74,SimpleBudgetV1
1,10_Or,OOO,orange,1,0,0.107581,0.150558,0.186198,0.68,SimpleBudgetV1
2,07_Aa,AAA,orange,1,0,0.165395,0.245209,0.296173,0.86,SimpleBudgetV1
3,06_Eh,EEE,yellow,2,0,0.27386,0.316837,0.426076,0.74,SimpleBudgetV1
4,09_Oh,OOO,yellow,2,0,0.318884,0.398698,0.517598,0.82,SimpleBudgetV1
5,03_Ee,EEE,green,3,0,0.460465,0.52093,0.707889,0.86,SimpleBudgetV1
6,22_MBP,MBP,blue,4,0,0.537209,0.565116,0.795117,1,SimpleBudgetV1
7,11_Oo,OOO,blue,4,0,0.576744,0.637209,0.875636,0.94,SimpleBudgetV1
8,04_Ih,EEE,indigo,5,0,0.665349,0.71493,0.995608,0.68,SimpleBudgetV1
9,24_Tongue_Th,FVS,indigo,5,0,0.734,0.775953,1.08914,0.42,SimpleBudgetV1
10,09_Oh,OOO,indigo,5,0,0.716837,0.816,1.10565,0.82,SimpleBudgetV1
11,09_Oh,OOO,indigo,5,0,0.783581,0.840791,1.17167,0.82,SimpleBudgetV1
12,20_FV,FVS,violet,6,0,0.846512,0.883349,1.24776,1,SimpleBudgetV1
13,04_Ih,EEE,violet,6,0,0.876186,0.919163,1.295,0.68,SimpleBudgetV1
14,06_Eh,EEE,violet,6,0,0.895628,0.975442,1.34962,0.74,SimpleBudgetV1
