EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,that's,0,0,0.00457666,0.0320366,0.0467926,0.42,SimpleBudgetV1
1,07_Aa,AAA,that's,0,0,0.0400458,0.101831,0.181321,0.86,SimpleBudgetV1
2,09_Oh,OOO,not,1,0,0.15103,0.210526,0.462077,0.82,SimpleBudgetV1
3,11_Oo,OOO,quite,2,0,0.265446,0.324943,0.754531,1,SimpleBudgetV1
4,04_Ih,EEE,right,3,0,0.379863,0.439359,1.04699,0.64,SimpleBudgetV1
5,10_Or,OOO,georgi,4,1,0.549794,0.592082,1.45935,0.68,SimpleBudgetV1
6,06_Eh,EEE,georgi,4,1,0.568925,0.64746,1.55457,0.74,SimpleBudgetV1
7,04_Ih,EEE,georgi,4,1,0.634874,0.683204,1.68454,0.72,SimpleBudgetV1
8,03_Ee,EEE,try,5,2,0.771167,0.830664,2.04718,0.86,SimpleBudgetV1
9,07_Aa,AAA,again,6,2,0.842929,0.885217,2.20861,0.86,SimpleBudgetV1
10,05_Ay,EEE,again,6,2,0.8973,0.975835,2.39391,0.84,SimpleBudgetV1
