word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,finland's,1,lots,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,lots,2,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,of,3,lakes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,lakes,4,come,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,come,5,from,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,from,6,its,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,its,7,glacial,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,glacial,8,history,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,history,9,ice,.,.,region_break,1,hard_punctuation_with_lull,0.520000,0.520000,0.520000,0.520000,0,1
9,ice,10,carved,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,carved,11,them,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,them,12,out,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
