ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,lahore,0,0,0.0603992,0.123824,0.09,0.157647,0.86,0.0838236,0.12,1
1,1,07_Aa,lahore,0,0,0.140126,0.203551,0.140735,0.266366,0.86,0.0835505,0.12,1
2,2,07_Aa,has,1,0,0.318029,0.381454,0.353954,0.408954,0.86,0.101454,0.12,1
3,3,24_Tongue_Th,the,2,0,0.393144,0.456568,0.429068,0.484068,0.42,0.0965683,0.12,1
4,4,06_Eh,the,2,0,0.455081,0.518505,0.491005,0.546005,0.74,0.118505,0.12,1
5,5,07_Aa,lahore,3,0,0.565556,0.628981,0.595157,0.662804,0.86,0.108981,0.12,1
6,6,07_Aa,lahore,3,0,0.645283,0.708708,0.645892,0.771523,0.86,0.108708,0.12,1
7,7,20_FV,fort,4,0,0.768717,0.832142,0.804642,0.859641,1,0.112141,0.12,1
8,8,09_Oh,fort,4,0,0.85291,0.972142,0.916013,1.02827,0.82,0.0921414,0.12,1.17949
9,9,07_Aa,grand,5,1,1.4366,1.43408,1.3865,1.48167,0.94,0.114083,0.12,1
10,10,07_Aa,and,6,1,1.58991,1.58739,1.55989,1.61489,0.86,0.107387,0.12,1
11,11,04_Ih,rich,7,1,1.75141,1.88889,1.8413,1.93648,0.235,0.0888913,0.12,1
12,12,14_ChJjSh,rich,7,1,1.76422,1.9667,1.9392,1.9942,0.682,0.0867034,0.12,1
13,13,04_Ih,in,8,1,1.90472,2.2472,2.2197,2.27469,0.256163,0.0917249,0.12,1.03224
14,14,03_Ee,history,9,1,2.01409,2.43738,2.3962,2.47856,0.86,0.117382,0.12,1.05528
15,15,14_ChJjSh,history,9,1,2.12215,2.57738,2.54178,2.61299,0.661,0.0973823,0.12,1.07832
16,16,03_Ee,history,9,1,2.13416,2.62175,2.53726,2.70624,0.86,0.101748,0.12,1.08264
17,17,03_Ee,history,9,1,2.2062,2.74054,2.69095,2.79013,0.86,0.100543,0.12,1.10136
