EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,one,0,0,0.00330827,0.0380451,0.0705297,0.9,SimpleBudgetV1
1,06_Eh,EEE,one,0,0,0.0396992,0.104211,0.245443,0.74,SimpleBudgetV1
2,06_Eh,EEE,one,0,0,0.0835338,0.123233,0.352648,0.74,SimpleBudgetV1
3,11_Oo,OOO,two,1,0,0.164474,0.200188,0.621944,1,SimpleBudgetV1
4,24_Tongue_Th,FVS,three,2,0,0.218045,0.240602,0.782238,0.42,SimpleBudgetV1
5,03_Ee,EEE,three,2,0,0.24812,0.296992,0.929709,0.86,SimpleBudgetV1
6,20_FV,FVS,four,3,0,0.31203,0.334586,1.10283,1,SimpleBudgetV1
7,10_Or,OOO,four,3,0,0.342105,0.390977,1.2503,0.36,SimpleBudgetV1
8,20_FV,FVS,five,4,0,0.406015,0.428571,1.42342,1,SimpleBudgetV1
9,06_Eh,EEE,five,4,0,0.43609,0.484962,1.57089,0.74,SimpleBudgetV1
10,04_Ih,EEE,six,5,0,0.530075,0.578947,1.89148,0.64,SimpleBudgetV1
11,06_Eh,EEE,seven,6,0,0.613835,0.648571,2.15308,0.74,SimpleBudgetV1
12,20_FV,FVS,seven,6,0,0.641128,0.670902,2.23771,1,SimpleBudgetV1
13,06_Eh,EEE,seven,6,0,0.633684,0.698196,2.27157,0.74,SimpleBudgetV1
14,06_Eh,EEE,eight,7,0,0.74812,0.796992,2.63525,0.74,SimpleBudgetV1
15,06_Eh,EEE,nine,8,0,0.842105,0.890977,2.95583,0.74,SimpleBudgetV1
16,06_Eh,EEE,ten,9,0,0.93609,0.984962,3.27642,0.74,SimpleBudgetV1
