index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,burundi,0,0,0,0.014368,1.000000,B,0,cmu_bilabial
1,07_Aa,burundi,0,0,0,0.071839,0.920000,AH,2,cmu_open_vowel
2,03_Ee,burundi,0,0,0,0.158046,0.500000,IY,5,cmu_front_vowel
3,07_Aa,has,1,0,0,0.206897,0.920000,AE,1,cmu_open_vowel
4,07_Aa,stunning,2,0,0,0.298851,0.920000,AH,2,cmu_open_vowel
5,06_Eh,lakes,3,0,0,0.405172,0.920000,EY,1,cmu_eh_vowel
6,07_Aa,and,4,0,0,0.459770,0.500000,AH,0,cmu_open_vowel
7,03_Ee,gorillas,5,0,0,0.589080,0.920000,IH,2,cmu_front_vowel
8,03_Ee,need,6,1,1,0.724138,0.920000,IY,1,cmu_front_vowel
9,06_Eh,anything,7,1,1,0.772988,0.920000,EH,0,cmu_eh_vowel
10,03_Ee,anything,7,1,1,0.830460,0.500000,IY,2,cmu_front_vowel
11,06_Eh,else,8,1,1,0.942529,0.920000,EH,0,cmu_eh_vowel
