ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,hanoi,0,0,0.136565,0.523945,0.45,0.59789,0.94,0.0839452,0.09,1.16028
1,1,07_Aa,hanoi,0,0,0.264026,0.663945,0.576445,0.751445,0.86,0.0639451,0.09,1.16028
2,2,04_Ih,hanoi,0,0,0.364174,0.788035,0.703526,0.872544,0.727672,0.0680349,0.09,1.16028
3,3,07_Aa,has,1,0,0.599232,1.06077,1.01179,1.10974,0.86,0.0607673,0.09,1.16028
4,4,24_Tongue_Th,the,2,0,0.740764,1.22498,1.19617,1.25379,0.42,0.0649832,0.09,1.16028
5,5,06_Eh,the,2,0,0.857465,1.36039,1.30853,1.41225,0.74,0.0803895,0.09,1.16028
6,6,09_Oh,ho,3,0,1.15184,1.70195,1.61445,1.78945,0.82,0.061946,0.09,1.16028
7,7,14_ChJjSh,chi,4,0,1.33807,1.91802,1.87,1.96604,0.805149,0.0780195,0.09,1.16028
8,8,04_Ih,chi,4,0,1.4967,2.05802,1.97052,2.14552,0.38,0.0580198,0.09,1.16028
9,9,22_MBP,minh,5,0,1.67603,2.10285,2.06892,2.13679,1,-0.0571482,0.09,0.82
10,10,04_Ih,minh,5,0,1.84156,2.14285,2.06933,2.21638,0.615205,-0.0171483,0.09,0.82
11,11,22_MBP,mausoleum,6,0,2.04848,2.19458,2.1335,2.25566,1,0.0345809,0.09,0.82
12,12,07_Aa,mausoleum,6,0,2.12435,2.22113,2.14987,2.2924,0.86,0.0611355,0.09,0.82
13,13,07_Aa,mausoleum,6,0,2.34644,2.31436,2.22686,2.40186,0.86,0.0743587,0.09,0.82
14,14,06_Eh,mausoleum,6,0,2.46921,2.41503,2.33359,2.49647,0.74,0.0550311,0.09,0.82
15,15,22_MBP,mausoleum,6,0,2.5575,2.48742,2.42634,2.54851,1,0.0874245,0.09,0.82
16,16,20_FV,very,7,1,3.15146,3.28303,3.2284,3.33765,1,0.0830283,0.09,1
17,17,06_Eh,very,7,1,3.26754,3.42303,3.3593,3.48676,0.74,0.0630286,0.09,1
18,18,03_Ee,very,7,1,3.36086,3.54205,3.45455,3.62955,0.86,0.0620511,0.09,1
19,19,03_Ee,very,7,1,3.49515,3.68205,3.60921,3.75488,0.86,0.0820513,0.09,1
20,20,06_Eh,respectful,8,1,3.64516,3.71955,3.63265,3.80646,0.74,-0.747322,0.15,1
21,21,22_MBP,respectful,8,1,3.76931,3.7758,3.70131,3.85029,1,-0.691079,0.15,1
22,22,06_Eh,respectful,8,1,3.91209,3.9158,3.8283,4.0033,0.74,-0.551079,0.15,1
23,23,20_FV,respectful,8,1,4.01761,4.0241,3.94961,4.09859,1,-0.442778,0.15,1
24,24,07_Aa,and,9,1,4.31682,4.3233,4.28109,4.36551,0.86,-0.143576,0.15,1
25,25,22_MBP,moving,10,1,4.46662,4.47311,4.41848,4.52773,1,0.00623226,0.15,1
26,26,09_Oh,moving,10,1,4.53491,4.54139,4.47766,4.60512,0.82,0.0745153,0.15,1
27,27,20_FV,moving,10,1,4.61078,4.61726,4.56263,4.67189,1,0.150385,0.15,1
28,28,04_Ih,moving,10,1,4.68513,4.69161,4.60411,4.77911,0.276664,0.224737,0.15,1
