EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,18_Uh,AAA,sudan,0,0,0.0170874,0.0469903,0.0695362,0.68,SimpleBudgetV1
1,07_Aa,AAA,sudan,0,0,0.0341748,0.0897087,0.134437,0.86,SimpleBudgetV1
2,04_Ih,EEE,is,1,0,0.13068,0.150485,0.305116,0.491577,SimpleBudgetV1
3,09_Oh,OOO,known,2,0,0.190939,0.23301,0.460063,0.82,SimpleBudgetV1
4,20_FV,FVS,for,3,0,0.245955,0.259935,0.548985,1,SimpleBudgetV1
5,10_Or,OOO,for,3,0,0.269838,0.289644,0.607142,0.22,SimpleBudgetV1
6,04_Ih,EEE,its,4,0,0.330097,0.372168,0.762089,0.591577,SimpleBudgetV1
7,04_Ih,EEE,rich,5,0,0.411003,0.453074,0.937685,0.22,SimpleBudgetV1
8,14_ChJjSh,FVS,rich,5,0,0.427994,0.447411,0.949977,0.682,SimpleBudgetV1
9,03_Ee,EEE,history,6,0,0.472654,0.507152,1.06327,0.86,SimpleBudgetV1
10,14_ChJjSh,FVS,history,6,0,0.523074,0.552265,1.16694,0.661,SimpleBudgetV1
11,03_Ee,EEE,history,6,0,0.508479,0.577476,1.17846,0.86,SimpleBudgetV1
12,03_Ee,EEE,history,6,0,0.554919,0.594725,1.24758,0.86,SimpleBudgetV1
13,07_Aa,AAA,and,7,0,0.622589,0.642395,1.37274,0.86,SimpleBudgetV1
14,24_Tongue_Th,FVS,the,8,0,0.659871,0.671521,1.44481,0.42,SimpleBudgetV1
15,06_Eh,EEE,the,8,0,0.682589,0.70356,1.50423,0.74,SimpleBudgetV1
16,22_MBP,MBP,pyramids,9,0,0.712298,0.747249,1.58388,1,SimpleBudgetV1
17,07_Aa,AAA,pyramids,9,0,0.761812,0.83754,1.7356,0.86,SimpleBudgetV1
18,07_Aa,AAA,at,10,0,0.884725,0.904531,1.94168,0.86,SimpleBudgetV1
19,22_MBP,MBP,meroe,11,0,0.917476,0.936893,2.01234,1,SimpleBudgetV1
20,06_Eh,EEE,meroe,11,0,0.932039,0.954693,2.04745,0.74,SimpleBudgetV1
21,06_Eh,EEE,meroe,11,0,0.944984,0.987055,2.09662,0.74,SimpleBudgetV1
