ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,18_Uh,sudan,0,0,0.0695362,0.507859,0.47,0.545719,0.68,0.107859,0.12,1.16669
1,1,07_Aa,sudan,0,0,0.134437,0.583578,0.513268,0.653888,0.86,0.103578,0.12,1.16669
2,2,04_Ih,is,1,0,0.305116,0.782709,0.755209,0.810209,0.491577,0.102709,0.12,1.16669
3,3,09_Oh,known,2,0,0.460063,0.963483,0.910218,1.01675,0.82,0.083483,0.12,1.16669
4,4,20_FV,for,3,0,0.548985,1.06723,1.03973,1.09473,1,0.107228,0.12,1.16669
5,5,10_Or,for,3,0,0.607142,1.13508,1.10758,1.16258,0.22,0.0950795,0.12,1.16669
6,6,04_Ih,its,4,0,0.762089,1.31585,1.26259,1.36912,0.591577,0.115854,0.12,1.16669
7,7,04_Ih,rich,5,0,0.937685,1.52072,1.46746,1.57399,0.22,0.0807213,0.12,1.16669
8,8,14_ChJjSh,rich,5,0,0.949977,1.53506,1.50756,1.56256,0.682,0.095062,0.12,1.16669
9,9,03_Ee,history,6,0,1.06327,1.66724,1.62356,1.71092,0.86,0.107242,0.12,1.16669
10,10,14_ChJjSh,history,6,0,1.16694,1.7882,1.75124,1.82515,0.661,0.108196,0.12,1.16669
11,11,03_Ee,history,6,0,1.17846,1.80163,1.71428,1.88899,0.86,0.0816348,0.12,1.16669
12,12,03_Ee,history,6,0,1.24758,1.88227,1.83187,1.93267,0.86,0.0822704,0.12,1.16669
13,13,07_Aa,and,7,0,1.37274,2.0283,2.0008,2.0558,0.86,0.108299,0.12,1.16669
14,14,24_Tongue_Th,the,8,0,1.44481,2.11238,2.08488,2.13988,0.42,0.112377,0.12,1.16669
15,15,06_Eh,the,8,0,1.50423,2.1817,2.1542,2.2092,0.74,0.101704,0.12,1.16669
16,16,22_MBP,pyramids,9,0,1.58388,2.27463,2.23038,2.31888,1,0.114631,0.12,1.16669
17,17,07_Aa,pyramids,9,0,1.7356,2.41463,2.32713,2.50213,0.86,0.0946317,0.12,1.16669
18,18,07_Aa,at,10,0,1.94168,2.76071,2.73217,2.78925,0.86,0.10826,0.12,1.32778
19,19,22_MBP,meroe,11,0,2.01234,2.97137,2.94299,2.99975,1,0.115876,0.12,1.34678
20,20,06_Eh,meroe,11,0,2.04745,3.08525,3.05103,3.11946,0.74,-0.741625,0.15,1.3918
21,21,06_Eh,meroe,11,0,2.09662,3.21868,3.15514,3.28222,0.74,-0.608195,0.15,1.3918
