ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,calcutta,0,0,0.0619572,0.274747,0.23,0.319494,0.86,0.114747,0.12,1
1,1,24_Tongue_Th,calcutta,0,0,0.178988,0.391777,0.353914,0.42964,0.42,0.111777,0.12,1
2,2,07_Aa,calcutta,0,0,0.19964,0.41243,0.32493,0.49993,0.86,0.0924297,0.12,1
3,3,07_Aa,calcutta,0,0,0.28225,0.495039,0.443408,0.54667,0.86,0.0950393,0.12,1
4,4,07_Aa,has,1,0,0.424063,0.636853,0.609353,0.664353,0.86,0.116853,0.12,1
5,5,24_Tongue_Th,the,2,0,0.502542,0.715332,0.687832,0.742832,0.42,0.115332,0.12,1
6,6,06_Eh,the,2,0,0.567253,0.780043,0.752543,0.807543,0.74,0.100043,0.12,1
7,7,09_Oh,howrah,3,0,0.682677,0.895467,0.860128,0.930805,0.82,0.0954666,0.12,1
8,8,09_Oh,howrah,3,0,0.765975,0.978765,0.913136,1.04439,0.82,0.0987646,0.12,1
9,9,07_Aa,howrah,3,0,0.808886,1.02168,0.981289,1.06206,0.86,0.101676,0.12,1
10,10,22_MBP,bridge,4,0,0.891113,1.2439,1.21527,1.27254,1,0.104283,0.12,1.24785
11,11,06_Eh,bridge,4,0,0.982902,1.3839,1.31794,1.44986,0.74,0.103903,0.12,1.32664
12,12,07_Aa,a,5,1,1.54825,1.78013,1.75263,1.80763,0.86,0.100129,0.12,1.01247
13,13,20_FV,famous,6,1,1.63636,1.87164,1.84093,1.90235,1,0.111642,0.12,1.01389
14,14,07_Aa,famous,6,1,1.66918,1.90491,1.86908,1.94074,0.86,0.104912,0.12,1.01389
15,15,22_MBP,famous,6,1,1.71125,1.99323,1.9617,2.02476,1,0.113231,0.12,1.04084
16,16,09_Oh,famous,6,1,1.75248,2.05584,1.98678,2.12489,0.82,0.0958387,0.12,1.05219
17,17,05_Ay,railway,7,1,1.93061,2.30842,2.27004,2.34681,0.84,0.108423,0.12,1.08624
18,18,03_Ee,railway,7,1,2.00489,2.40603,2.33418,2.47788,0.86,0.0860329,0.12,1.09476
19,19,03_Ee,railway,7,1,2.07485,2.54099,2.49392,2.58806,0.86,0.106033,0.12,1.16555
20,20,22_MBP,bridge,8,1,2.13003,2.70762,2.67901,2.73622,1,0.107618,0.12,1.24655
21,21,06_Eh,bridge,8,1,2.22182,2.84762,2.78161,2.91362,0.74,0.0876184,0.12,1.32755
