word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,frogs,1,tend,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,tend,2,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,to,3,live,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,live,4,near,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,near,5,water,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,water,6,toads,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,0,1
6,toads,7,prefer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,prefer,8,drier,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,drier,9,spots,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,spots,10,but,.,.,region_break,1,hard_punctuation_with_lull,0.390000,0.390000,0.390000,0.390000,1,2
10,but,11,they're,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,they're,12,both,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,both,13,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,good,14,jumpers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
