word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,add,1,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,some,2,heat,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,heat,3,or,,,none,0,none,0.100000,0.100000,0.100000,0.100000,0,0
3,or,4,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,a,5,dollop,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,dollop,6,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,of,7,mayo,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,mayo,8,sometimes,.,.,region_break,1,hard_punctuation_with_lull,0.600000,0.600000,0.290000,0.600000,0,1
8,sometimes,9,a,,,none,0,none,0.040000,0.040000,0.000000,0.040000,1,1
9,a,10,simple,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,simple,11,fix,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,fix,12,works,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,works,13,wonders,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
