index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,maybe,0,0,0,0.012931,1.000000,M,0,cmu_bilabial
1,06_Eh,maybe,0,0,0,0.038793,0.920000,EY,1,cmu_eh_vowel
2,03_Ee,maybe,0,0,0,0.090517,0.500000,IY,3,cmu_front_vowel
3,11_Oo,you,1,0,0,0.155172,0.920000,UW,1,cmu_oo_vowel
4,22_MBP,meant,2,0,0,0.181034,1.000000,M,0,cmu_bilabial
5,06_Eh,meant,2,0,0,0.198276,0.920000,EH,1,cmu_eh_vowel
6,12_Ww-Oo-,switzerland,3,0,0,0.272414,0.880000,W,1,cmu_w
7,03_Ee,switzerland,3,0,0,0.293103,0.920000,IH,2,cmu_front_vowel
8,03_Ee,it's,4,1,1,0.459770,0.920000,IH,0,cmu_front_vowel
9,20_FV,famous,5,1,1,0.527586,0.960000,F,0,cmu_fv
10,06_Eh,famous,5,1,1,0.548276,0.920000,EY,1,cmu_eh_vowel
11,22_MBP,famous,5,1,1,0.568965,1.000000,M,2,cmu_bilabial
12,20_FV,for,6,1,1,0.632184,0.960000,F,0,cmu_fv
13,09_Oh,for,6,1,1,0.655172,0.920000,AO,1,cmu_oh_vowel
14,12_Ww-Oo-,watches,7,1,1,0.700000,0.880000,W,0,cmu_w
15,07_Aa,watches,7,1,1,0.720690,0.920000,AA,1,cmu_open_vowel
16,14_ChJjSh,watches,7,1,1,0.741379,0.820000,CH,2,cmu_affricate_sibilant
17,07_Aa,and,8,1,1,0.804598,0.500000,AH,0,cmu_open_vowel
18,22_MBP,mountains,9,1,1,0.871921,1.000000,M,0,cmu_bilabial
19,07_Aa,mountains,9,1,1,0.891626,0.920000,AW,1,cmu_open_vowel
