EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,all,0,0,0.00197238,0.0295858,0.0352995,0.86,SimpleBudgetV1
1,06_Eh,EEE,ten,1,0,0.130178,0.18146,0.348583,0.74,SimpleBudgetV1
2,07_Aa,AAA,and,2,1,0.280592,0.304734,0.654718,0.86,SimpleBudgetV1
3,24_Tongue_Th,FVS,they're,3,1,0.322485,0.346154,0.747908,0.42,SimpleBudgetV1
4,06_Eh,EEE,they're,3,1,0.354043,0.405325,0.849394,0.74,SimpleBudgetV1
5,07_Aa,AAA,all,4,1,0.423077,0.45069,0.977355,0.86,SimpleBudgetV1
6,22_MBP,MBP,mine,5,1,0.517751,0.54142,1.18474,1,SimpleBudgetV1
7,06_Eh,EEE,mine,5,1,0.551282,0.602564,1.29064,0.74,SimpleBudgetV1
8,07_Aa,AAA,how,6,2,0.721893,0.737673,1.6326,0.86,SimpleBudgetV1
9,11_Oo,OOO,how,6,2,0.723866,0.767258,1.6679,0.94,SimpleBudgetV1
10,07_Aa,AAA,about,7,2,0.777712,0.801144,1.76603,0.86,SimpleBudgetV1
11,22_MBP,MBP,about,7,2,0.799842,0.831085,1.82428,1,SimpleBudgetV1
12,11_Oo,OOO,about,7,2,0.837594,0.892268,1.93494,0.94,SimpleBudgetV1
13,11_Oo,OOO,you,8,2,0.921104,0.99211,2.14003,0.94,SimpleBudgetV1
