ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,kazakhstan,0,0,0.136343,0.52847,0.44097,0.61597,0.94,0.08847,0.09,1
1,1,14_ChJjSh,kazakhstan,0,0,0.409029,0.66847,0.585149,0.751791,0.783,0.06847,0.09,1
2,2,07_Aa,kazakhstan,0,0,0.439328,0.763768,0.676268,0.851268,0.86,0.0837684,0.09,1
3,3,07_Aa,kazakhstan,0,0,0.621118,0.903768,0.816268,0.991268,0.86,0.0637683,0.09,1
4,4,04_Ih,is,1,0,0.933192,1.32532,1.27381,1.37683,0.38,0.0853193,0.09,1
5,5,20_FV,vast,2,0,1.11094,1.64307,1.58299,1.70315,1,0.0768012,0.09,1.18976
6,6,07_Aa,vast,2,0,1.30452,1.78307,1.69557,1.87057,0.86,0.0630707,0.09,1.18976
7,7,12_Ww-Oo-,with,3,1,2.07162,2.14034,2.05284,2.22784,1,0.060344,0.09,1.30381
8,8,04_Ih,with,3,1,2.25677,2.28034,2.19284,2.36784,0.22,0.0803442,0.09,1.30381
9,9,24_Tongue_Th,with,3,1,2.27571,2.36428,2.29844,2.43012,0.42,0.0500338,0.09,1.30381
10,10,24_Tongue_Th,the,4,1,2.47896,2.70753,2.6536,2.76147,0.42,0.0682194,0.09,1.30381
11,11,06_Eh,the,4,1,2.62137,2.84753,2.77643,2.91864,0.74,0.0875335,0.09,1.30381
12,12,07_Aa,kazakh,5,1,2.87537,3.24153,3.15403,3.32903,0.94,0.0618303,0.09,1.30381
13,13,07_Aa,kazakh,5,1,3.05867,3.38153,3.29403,3.46903,0.94,0.0615363,0.09,1.30381
14,14,22_MBP,steppes,6,1,3.56971,4.03257,3.94566,4.11948,1,0.0678291,0.09,1.30381
15,15,06_Eh,steppes,6,1,3.61415,4.14201,4.05451,4.22951,0.74,-0.00449085,0.09,1.30381
16,16,07_Aa,and,7,1,4.02317,4.69103,4.62388,4.75819,0.86,0.055306,0.09,1.30381
17,17,24_Tongue_Th,the,8,1,4.19588,5.00374,4.9498,5.05767,0.42,0.0562081,0.09,1.30381
18,18,06_Eh,the,8,1,4.33828,5.14374,5.07263,5.21484,0.74,0.0637388,0.09,1.30381
19,19,07_Aa,tian,9,1,4.69748,5.75207,5.66457,5.83957,0.94,-0.314804,0.15,1.30381
20,20,14_ChJjSh,shan,10,1,4.92472,6.10016,6.03432,6.166,0.809721,0.0332866,0.15,1.30381
21,21,07_Aa,shan,10,1,5.1183,6.24016,6.15266,6.32766,0.94,0.173286,0.15,1.30381
22,22,22_MBP,mountains,11,1,5.35732,6.61918,6.53168,6.70668,1,0.597309,0.15,1.30381
23,23,09_Oh,mountains,11,1,5.43344,6.75918,6.67168,6.84668,0.82,0.696556,0.15,1.30381
24,24,14_ChJjSh,mountains,11,1,5.63135,6.89918,6.81168,6.98668,0.682,0.836555,0.15,1.30381
25,25,09_Oh,mountains,11,1,5.65626,6.98909,6.90159,7.07659,0.82,0.934037,0.15,1.30381
26,26,09_Oh,mountains,11,1,5.80573,7.04091,6.95341,7.12841,0.82,0.974037,0.15,1.30381
27,27,07_Aa,how,12,2,6.69335,7.11091,7.07699,7.14483,0.86,1.04404,0.15,0.82
28,28,11_Oo,how,12,2,6.76068,7.13448,7.05856,7.21039,0.94,1.0676,0.15,0.82
29,29,07_Aa,can,13,2,7.04583,7.20448,7.16224,7.24671,0.86,1.1376,0.15,0.82
30,30,05_Ay,i,14,2,7.34275,7.27448,7.21485,7.33411,0.84,1.2076,0.15,0.82
31,31,06_Eh,help,15,2,7.72014,7.34448,7.25698,7.43198,0.74,1.2776,0.15,0.82
32,32,22_MBP,help,15,2,7.84427,7.38448,7.34307,7.42589,1,1.3176,0.15,0.82
33,33,11_Oo,you,16,2,8.13253,7.45448,7.36698,7.54198,1,1.3876,0.15,0.82
34,34,11_Oo,today,17,2,8.50655,7.52448,7.45616,7.5928,1,1.4576,0.15,0.82
35,35,05_Ay,today,17,2,8.75096,7.56448,7.47698,7.65198,0.84,1.4976,0.15,0.82
