EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,kazakhstan,0,0,0.00457782,0.0283825,0.136343,0.94,SimpleBudgetV1
1,14_ChJjSh,FVS,kazakhstan,0,0,0.0393693,0.0595117,0.409029,0.783,SimpleBudgetV1
2,07_Aa,AAA,kazakhstan,0,0,0.0292981,0.0769074,0.439328,0.86,SimpleBudgetV1
3,07_Aa,AAA,kazakhstan,0,0,0.0613428,0.0888098,0.621118,0.86,SimpleBudgetV1
4,04_Ih,EEE,is,1,0,0.106572,0.119023,0.933192,0.38,SimpleBudgetV1
5,20_FV,FVS,vast,2,0,0.128179,0.140387,1.11094,1,SimpleBudgetV1
6,07_Aa,AAA,vast,2,0,0.144456,0.170905,1.30452,0.86,SimpleBudgetV1
7,12_Ww-Oo-,WUH,with,3,1,0.206002,0.222279,1.77162,1,SimpleBudgetV1
8,04_Ih,EEE,with,3,1,0.223296,0.249746,1.95677,0.22,SimpleBudgetV1
9,24_Tongue_Th,FVS,with,3,1,0.232706,0.244914,1.97571,0.42,SimpleBudgetV1
10,24_Tongue_Th,FVS,the,4,1,0.258377,0.268377,2.17896,0.42,SimpleBudgetV1
11,06_Eh,EEE,the,4,1,0.273998,0.287182,2.32137,0.74,SimpleBudgetV1
12,07_Aa,AAA,kazakh,5,1,0.301892,0.320692,2.57537,0.94,SimpleBudgetV1
13,07_Aa,AAA,kazakh,5,1,0.315992,0.350905,2.75867,0.94,SimpleBudgetV1
14,22_MBP,MBP,steppes,6,1,0.387162,0.403276,3.26971,1,SimpleBudgetV1
15,06_Eh,EEE,steppes,6,1,0.383133,0.418047,3.31415,0.74,SimpleBudgetV1
16,07_Aa,AAA,and,7,1,0.443805,0.456256,3.72317,0.86,SimpleBudgetV1
17,24_Tongue_Th,FVS,the,8,1,0.465905,0.475905,3.89588,0.42,SimpleBudgetV1
18,06_Eh,EEE,the,8,1,0.481526,0.49471,4.03828,0.74,SimpleBudgetV1
19,07_Aa,AAA,tian,9,1,0.518311,0.544761,4.39748,0.94,SimpleBudgetV1
20,14_ChJjSh,FVS,shan,10,1,0.552899,0.565107,4.62472,0.809721,SimpleBudgetV1
21,07_Aa,AAA,shan,10,1,0.569176,0.595626,4.8183,0.94,SimpleBudgetV1
22,22_MBP,MBP,mountains,11,1,0.602258,0.620326,5.05732,1,SimpleBudgetV1
23,09_Oh,OOO,mountains,11,1,0.609954,0.631032,5.13344,0.82,SimpleBudgetV1
24,14_ChJjSh,FVS,mountains,11,1,0.636134,0.652696,5.33135,0.682,SimpleBudgetV1
25,09_Oh,OOO,mountains,11,1,0.627854,0.666999,5.35626,0.82,SimpleBudgetV1
26,09_Oh,OOO,mountains,11,1,0.654201,0.676785,5.50573,0.82,SimpleBudgetV1
27,07_Aa,AAA,how,12,2,0.731521,0.741521,6.09335,0.86,SimpleBudgetV1
28,11_Oo,OOO,how,12,2,0.733469,0.755849,6.16068,0.94,SimpleBudgetV1
29,07_Aa,AAA,can,13,2,0.772899,0.785351,6.44583,0.86,SimpleBudgetV1
30,05_Ay,EEE,i,14,2,0.806226,0.823805,6.74275,0.84,SimpleBudgetV1
31,06_Eh,EEE,help,15,2,0.847406,0.873856,7.12014,0.74,SimpleBudgetV1
32,22_MBP,MBP,help,15,2,0.869532,0.88174,7.24428,1,SimpleBudgetV1
33,11_Oo,OOO,you,16,2,0.892167,0.928789,7.53253,1,SimpleBudgetV1
34,11_Oo,OOO,today,17,2,0.945615,0.965758,7.90655,1,SimpleBudgetV1
35,05_Ay,EEE,today,17,2,0.971129,0.999329,8.15096,0.84,SimpleBudgetV1
