start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.090000,0.160000,T,T,turkey,1.0,0,0,0,-1,T,0,mfa_textgrid_phone
0.160000,0.270000,ER1,ER1,turkey,1.0,0,0,0,-1,ER1,1,mfa_textgrid_phone
0.270000,0.350000,K,K,turkey,1.0,0,0,0,-1,K,2,mfa_textgrid_phone
0.350000,0.550000,IY0,IY0,turkey,1.0,0,0,0,-1,IY0,3,mfa_textgrid_phone
0.610000,0.760000,S,S,swiss,1.0,1,0,0,-1,S,0,mfa_textgrid_phone
0.760000,0.840000,W,W,swiss,1.0,1,0,0,-1,W,1,mfa_textgrid_phone
0.840000,0.930000,IH1,IH1,swiss,1.0,1,0,0,-1,IH1,2,mfa_textgrid_phone
0.930000,1.090000,S,S,swiss,1.0,1,0,0,-1,S,3,mfa_textgrid_phone
1.160000,1.230000,AE1,AE1,and,1.0,2,0,0,-1,AE1,0,mfa_textgrid_phone
1.230000,1.270000,N,N,and,1.0,2,0,0,-1,N,1,mfa_textgrid_phone
1.270000,1.320000,D,D,and,1.0,2,0,0,-1,D,2,mfa_textgrid_phone
1.320000,1.350000,M,M,mayo,1.0,3,0,0,-1,M,0,mfa_textgrid_phone
1.350000,1.520000,EY1,EY1,mayo,1.0,3,0,0,-1,EY1,1,mfa_textgrid_phone
1.520000,1.680000,OW0,OW0,mayo,1.0,3,0,0,-1,OW0,2,mfa_textgrid_phone
2.320000,2.400000,K,K,classic,1.0,4,1,1,-1,K,0,mfa_textgrid_phone
2.400000,2.450000,L,L,classic,1.0,4,1,1,-1,L,1,mfa_textgrid_phone
2.450000,2.510000,AE1,AE1,classic,1.0,4,1,1,-1,AE1,2,mfa_textgrid_phone
2.510000,2.610000,S,S,classic,1.0,4,1,1,-1,S,3,mfa_textgrid_phone
2.610000,2.650000,IH0,IH0,classic,1.0,4,1,1,-1,IH0,4,mfa_textgrid_phone
2.650000,2.680000,K,K,classic,1.0,4,1,1,-1,K,5,mfa_textgrid_phone
2.680000,2.750000,K,K,combo,1.0,5,1,1,-1,K,0,mfa_textgrid_phone
2.750000,2.880000,AA1,AA1,combo,1.0,5,1,1,-1,AA1,1,mfa_textgrid_phone
2.880000,2.920000,M,M,combo,1.0,5,1,1,-1,M,2,mfa_textgrid_phone
2.920000,2.960000,B,B,combo,1.0,5,1,1,-1,B,3,mfa_textgrid_phone
2.960000,3.140000,OW2,OW2,combo,1.0,5,1,1,-1,OW2,4,mfa_textgrid_phone
