ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0803937,0.0944544,0.06,0.128909,0.84,0.0944544,0.15,1
1,1,03_Ee,see,1,0,0.226825,0.288364,0.257553,0.319175,0.86,0.128364,0.15,1.26247
2,2,06_Eh,let,2,1,0.780049,0.676403,0.648903,0.703903,0.74,0.116404,0.15,1
3,3,22_MBP,me,3,1,0.8547,0.751055,0.723555,0.778555,1,0.111055,0.15,1
4,4,06_Eh,me,3,1,0.923609,0.819964,0.792464,0.847463,0.74,0.139964,0.15,1
5,5,14_ChJjSh,check,4,1,1.00783,0.904185,0.876686,0.931685,0.72571,0.144185,0.15,1
6,6,06_Eh,check,4,1,1.09955,1.04419,0.992344,1.09603,0.74,0.124185,0.15,1
7,7,09_Oh,on,5,1,1.26656,1.35119,1.32369,1.37869,0.82,0.111194,0.15,1
8,8,24_Tongue_Th,that,6,1,1.35876,1.58339,1.55589,1.61089,0.42,0.143392,0.15,1
9,9,07_Aa,that,6,1,1.45048,1.6934,1.63956,1.74723,0.86,0.133398,0.15,1
10,10,04_Ih,right,7,1,1.64189,1.92699,1.87447,1.97951,0.519646,0.126991,0.15,1.01318
11,11,07_Aa,away,8,1,1.75853,2.08304,2.04472,2.12136,0.86,0.123043,0.15,1.04004
12,12,03_Ee,away,8,1,1.87828,2.20759,2.13642,2.27876,0.86,0.127591,0.15,1.04004
