PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.0666667,0,05_Ay,i,0.0944544,0.0733979,0.84
0.0833333,0,05_Ay,i,0.0944544,0.84,0.84
0.1,0,05_Ay,i,0.0944544,0.84,0.84
0.116667,0,05_Ay,i,0.0944544,0.839069,0.84
0.133333,0,05_Ay,i,0.0944544,0.817977,0.84
0.15,0,05_Ay,i,0.0944544,0.753815,0.84
0.166667,0,05_Ay,i,0.0944544,0.643664,0.84
0.183333,0,05_Ay,i,0.0944544,0.499744,0.84
0.2,0,05_Ay,i,0.0944544,0.3528,0.84
0.216667,0,05_Ay,i,0.0944544,0.3528,0.84
0.233333,0,05_Ay,i,0.0944544,0.3528,0.84
0.25,0,05_Ay,i,0.0944544,0.0228534,0.84
0.266667,0,05_Ay,i,0.0944544,0.00104682,0.84
0.266667,1,03_Ee,see,0.288364,0.545113,0.86
0.283333,1,03_Ee,see,0.288364,0.86,0.86
0.3,1,03_Ee,see,0.288364,0.86,0.86
0.316667,1,03_Ee,see,0.288364,0.859366,0.86
0.333333,1,03_Ee,see,0.288364,0.854048,0.86
0.35,1,03_Ee,see,0.288364,0.840036,0.86
0.366667,1,03_Ee,see,0.288364,0.814885,0.86
0.383333,1,03_Ee,see,0.288364,0.777528,0.86
0.4,1,03_Ee,see,0.288364,0.728079,0.86
0.416667,1,03_Ee,see,0.288364,0.667645,0.86
0.433333,1,03_Ee,see,0.288364,0.598133,0.86
0.45,1,03_Ee,see,0.288364,0.522055,0.86
0.466667,1,03_Ee,see,0.288364,0.442338,0.86
0.483334,1,03_Ee,see,0.288364,0.362132,0.86
0.5,1,03_Ee,see,0.288364,0.3612,0.86
0.516667,1,03_Ee,see,0.288364,0.3612,0.86
0.533333,1,03_Ee,see,0.288364,0.3612,0.86
0.55,1,03_Ee,see,0.288364,0.3612,0.86
0.566667,1,03_Ee,see,0.288364,0.3612,0.86
0.583333,1,03_Ee,see,0.288364,0.0264139,0.86
0.6,1,03_Ee,see,0.288364,0.00918061,0.86
0.616667,1,03_Ee,see,0.288364,0.00154826,0.86
0.65,2,06_Eh,let,0.676403,0.131591,0.74
0.666667,2,06_Eh,let,0.676403,0.74,0.74
0.683333,2,06_Eh,let,0.676403,0.74,0.74
0.7,2,06_Eh,let,0.676403,0.703109,0.74
0.7,3,22_MBP,me,0.751055,0.226003,1
0.716667,2,06_Eh,let,0.676403,0.145292,0.74
0.716667,3,22_MBP,me,0.751055,0.999968,1
0.733333,2,06_Eh,let,0.676403,0.00893908,0.74
0.733333,3,22_MBP,me,0.751055,1,1
0.75,3,22_MBP,me,0.751055,1,1
0.766667,3,22_MBP,me,0.751055,1,1
0.783333,3,22_MBP,me,0.751055,1,1
0.8,3,22_MBP,me,0.751055,0.810967,1
0.8,4,06_Eh,me,0.819964,0.646577,0.74
0.816667,3,22_MBP,me,0.751055,0.19822,1
0.816667,4,06_Eh,me,0.819964,0.74,0.74
0.833333,4,06_Eh,me,0.819964,0.74,0.74
0.85,4,06_Eh,me,0.819964,0.638133,0.74
0.85,5,14_ChJjSh,check,0.904185,0.0111392,0.72571
0.866666,4,06_Eh,me,0.819964,0.272774,0.74
0.866666,5,14_ChJjSh,check,0.904185,0.645468,0.72571
0.883333,4,06_Eh,me,0.819964,0.0112243,0.74
0.883333,5,14_ChJjSh,check,0.904185,0.94,0.72571
0.9,5,14_ChJjSh,check,0.904185,0.94,0.72571
0.916666,5,14_ChJjSh,check,0.904185,0.94,0.72571
0.933333,5,14_ChJjSh,check,0.904185,0.93568,0.72571
0.95,5,14_ChJjSh,check,0.904185,0.732134,0.72571
0.95,6,06_Eh,check,1.04419,0.00809472,0.74
0.966666,5,14_ChJjSh,check,0.904185,0.296342,0.72571
0.966666,6,06_Eh,check,1.04419,0.115096,0.74
0.983333,5,14_ChJjSh,check,0.904185,0.0199997,0.72571
0.983333,6,06_Eh,check,1.04419,0.341475,0.74
1,6,06_Eh,check,1.04419,0.582422,0.74
1.01667,6,06_Eh,check,1.04419,0.720231,0.74
1.03333,6,06_Eh,check,1.04419,0.74,0.74
1.05,6,06_Eh,check,1.04419,0.74,0.74
1.06667,6,06_Eh,check,1.04419,0.737141,0.74
1.08333,6,06_Eh,check,1.04419,0.681913,0.74
1.1,6,06_Eh,check,1.04419,0.538367,0.74
1.11667,6,06_Eh,check,1.04419,0.339308,0.74
1.13333,6,06_Eh,check,1.04419,0.150634,0.74
1.15,6,06_Eh,check,1.04419,0.0324557,0.74
1.33333,7,09_Oh,on,1.35119,0.762874,0.82
1.35,7,09_Oh,on,1.35119,0.82,0.82
1.36667,7,09_Oh,on,1.35119,0.819997,0.82
1.38333,7,09_Oh,on,1.35119,0.814661,0.82
