EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,a,0,0,0.016096,0.0294438,0.094349,0.94,SimpleBudgetV1
1,11_Oo,OOO,good,1,0,0.0567067,0.08506,0.293711,0.94,SimpleBudgetV1
2,22_MBP,MBP,meal,2,0,0.0926936,0.10578,0.411195,1,SimpleBudgetV1
3,03_Ee,EEE,meal,2,0,0.111232,0.139586,0.519642,0.86,SimpleBudgetV1
4,07_Aa,AAA,can,3,0,0.164406,0.177754,0.708882,0.86,SimpleBudgetV1
5,03_Ee,EEE,certainly,4,0,0.192475,0.217993,0.850406,0.86,SimpleBudgetV1
6,24_Tongue_Th,FVS,certainly,4,0,0.227808,0.2494,0.988676,0.42,SimpleBudgetV1
7,03_Ee,EEE,certainly,4,0,0.218975,0.270011,1.01308,0.86,SimpleBudgetV1
8,03_Ee,EEE,certainly,4,0,0.253326,0.28277,1.11068,0.86,SimpleBudgetV1
9,06_Eh,EEE,help,5,0,0.303162,0.331516,1.31492,0.74,SimpleBudgetV1
10,22_MBP,MBP,help,5,0,0.326881,0.339967,1.38157,1,SimpleBudgetV1
11,12_Ww-Oo-,WUH,want,6,1,0.369139,0.386587,1.5657,1,SimpleBudgetV1
12,07_Aa,AAA,want,6,1,0.387677,0.416031,1.66511,0.86,SimpleBudgetV1
13,11_Oo,OOO,to,7,1,0.441636,0.456554,1.86086,1,SimpleBudgetV1
14,03_Ee,EEE,try,8,1,0.481461,0.509815,2.05372,0.86,SimpleBudgetV1
15,09_Oh,OOO,our,9,1,0.535987,0.56434,2.27965,0.82,SimpleBudgetV1
16,22_MBP,MBP,special,10,1,0.57985,0.597124,2.43845,1,SimpleBudgetV1
17,06_Eh,EEE,special,10,1,0.588693,0.608846,2.48105,0.74,SimpleBudgetV1
18,07_Aa,AAA,special,10,1,0.596096,0.633522,2.54751,0.86,SimpleBudgetV1
19,11_Oo,OOO,today,11,1,0.658713,0.680305,2.77417,1,SimpleBudgetV1
20,05_Ay,EEE,today,11,1,0.686063,0.716292,2.90539,0.84,SimpleBudgetV1
21,04_Ih,EEE,it's,12,2,0.764449,0.792803,3.2263,0.346169,SimpleBudgetV1
22,22_MBP,MBP,packed,13,2,0.800087,0.817361,3.35101,1,SimpleBudgetV1
23,07_Aa,AAA,packed,13,2,0.809444,0.829597,3.39575,0.86,SimpleBudgetV1
24,07_Aa,AAA,packed,13,2,0.824558,0.861985,3.49416,0.86,SimpleBudgetV1
25,06_Eh,EEE,packed,13,2,0.843991,0.867023,3.54486,0.74,SimpleBudgetV1
26,12_Ww-Oo-,WUH,with,14,2,0.87241,0.889858,3.65105,1,SimpleBudgetV1
27,04_Ih,EEE,with,14,2,0.890949,0.919302,3.75046,0.22,SimpleBudgetV1
28,24_Tongue_Th,FVS,with,14,2,0.901036,0.914122,3.76063,0.42,SimpleBudgetV1
29,20_FV,FVS,flavor,15,2,0.928026,0.9453,3.88114,1,SimpleBudgetV1
30,07_Aa,AAA,flavor,15,2,0.951058,0.988484,4.01833,0.86,SimpleBudgetV1
31,10_Or,OOO,flavor,15,2,0.970491,0.993522,4.06902,0.72,SimpleBudgetV1
