index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,11_Oo,cuba,0,0,0,0.062500,0.920000,UW,2,cmu_oo_vowel
1,22_MBP,cuba,0,0,0,0.087500,1.000000,B,3,cmu_bilabial
2,07_Aa,has,1,0,0,0.166667,0.920000,AE,1,cmu_open_vowel
3,22_MBP,amazing,2,0,0,0.260417,1.000000,M,1,cmu_bilabial
4,06_Eh,amazing,2,0,0,0.295139,0.920000,EY,2,cmu_eh_vowel
5,22_MBP,music,3,0,0,0.430556,1.000000,M,0,cmu_bilabial
6,11_Oo,music,3,0,0,0.486111,0.920000,UW,2,cmu_oo_vowel
7,07_Aa,and,4,0,0,0.597222,0.500000,AH,0,cmu_open_vowel
8,09_Oh,old,5,0,0,0.680556,0.920000,OW,0,cmu_oh_vowel
9,07_Aa,classic,6,0,0,0.819444,0.920000,AE,2,cmu_open_vowel
10,07_Aa,cars,7,0,0,0.947917,0.920000,AA,1,cmu_open_vowel
