word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,our,1,first,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,first,2,design,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,design,3,was,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,was,4,elegant,,,none,0,none,0.050000,0.050000,0.000000,0.050000,0,0
4,elegant,5,but,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,but,6,fragile,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,fragile,7,the,.,.,region_break,1,hard_punctuation_with_lull,0.580000,0.580000,0.580000,0.580000,0,1
7,the,8,second,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,second,9,was,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,was,10,strong,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,strong,11,but,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,but,12,expensive,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,expensive,13,after,.,.,region_break,1,hard_punctuation_with_lull,0.770000,0.770000,0.770000,0.770000,1,2
13,after,14,several,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,several,15,careful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,careful,16,tests,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
16,tests,17,the,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,2,3
17,the,18,team,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
18,team,19,produced,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
19,produced,20,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
20,a,21,simpler,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
21,simpler,22,version,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
22,version,23,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
23,that,24,was,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
24,was,25,both,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
25,both,26,reliable,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
26,reliable,27,and,,,none,0,none,0.080000,0.080000,0.080000,0.080000,3,3
27,and,28,affordable,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
