word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,even,1,though,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,though,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,answer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,answer,4,sounded,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,sounded,5,simple,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,simple,6,the,",",",",region_break,1,comma_with_lull,0.240000,0.240000,0.240000,0.240000,0,1
6,the,7,final,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,final,8,calculation,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,calculation,9,took,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,took,10,nearly,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,nearly,11,an,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,an,12,hour,,,none,0,none,0.110000,0.110000,0.110000,0.110000,1,1
