word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,dog,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,dog,2,heard,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,heard,3,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,a,4,whistle,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,whistle,5,raised,",",",",soft_pause,0,none,0.040000,0.040000,0.040000,0.040000,0,0
5,raised,6,one,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,one,7,ear,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,ear,8,and,",",",",region_break,1,comma_with_lull,0.310000,0.310000,0.310000,0.310000,0,1
8,and,9,ran,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,ran,10,across,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,across,11,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,the,12,quiet,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,quiet,13,yard,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
