start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.150000,0.240000,HH,hello,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.240000,0.300000,AH0,hello,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.300000,0.380000,L,hello,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.380000,0.510000,OW1,hello,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.510000,0.560000,DH,there,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.560000,0.670000,EH1,there,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.670000,0.890000,R,there,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.070000,1.110000,HH,what,1.0,2,1,0,1,-1,mfa_textgrid_phone
1.110000,1.200000,W,what,1.0,2,1,1,1,-1,mfa_textgrid_phone
1.200000,1.260000,AH1,what,1.0,2,1,2,1,-1,mfa_textgrid_phone
1.260000,1.310000,T,what,1.0,2,1,3,1,-1,mfa_textgrid_phone
1.310000,1.360000,K,can,1.0,3,1,0,1,-1,mfa_textgrid_phone
1.360000,1.410000,AH0,can,1.0,3,1,1,1,-1,mfa_textgrid_phone
1.410000,1.440000,N,can,1.0,3,1,2,1,-1,mfa_textgrid_phone
1.440000,1.540000,AY1,i,1.0,4,1,0,1,-1,mfa_textgrid_phone
1.540000,1.630000,G,get,1.0,5,1,0,1,-1,mfa_textgrid_phone
1.630000,1.710000,IH1,get,1.0,5,1,1,1,-1,mfa_textgrid_phone
1.710000,1.750000,T,get,1.0,5,1,2,1,-1,mfa_textgrid_phone
1.750000,1.800000,F,for,1.0,6,1,0,1,-1,mfa_textgrid_phone
1.800000,1.840000,ER0,for,1.0,6,1,1,1,-1,mfa_textgrid_phone
1.840000,1.970000,Y,you,1.0,7,1,0,1,-1,mfa_textgrid_phone
1.970000,2.010000,UW1,you,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.010000,2.080000,T,today,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.080000,2.140000,AH0,today,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.140000,2.170000,D,today,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.170000,2.500000,EY1,today,1.0,8,1,3,1,-1,mfa_textgrid_phone
