word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,she's,1,always,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,always,2,busy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,busy,3,but,",",",",soft_pause,0,none,0.110000,0.110000,0.110000,0.110000,0,0
3,but,4,if,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,if,5,she,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,she,6,takes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,takes,7,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,a,8,break,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,break,9,she,",",",",soft_pause,0,none,0.120000,0.120000,0.120000,0.120000,0,0
9,she,10,might,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,might,11,join,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,join,12,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
