ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,niger,0,0,0.0786569,0.366707,0.33,0.403413,0.68,0.0867066,0.09,1
1,1,06_Eh,niger,0,0,0.15207,0.44012,0.37195,0.508289,0.74,0.0801198,0.09,1
2,2,04_Ih,is,1,0,0.345137,0.633187,0.605687,0.660687,0.502714,0.0731868,0.09,1
3,3,06_Eh,home,2,0,0.520407,0.808457,0.756813,0.8601,0.74,0.0884566,0.09,1
4,4,22_MBP,home,2,0,0.529345,0.818457,0.790957,0.845957,1,0.0584566,0.09,1
5,5,11_Oo,to,3,0,0.692499,0.980549,0.953049,1.00805,0.94,0.0605485,0.09,1
6,6,24_Tongue_Th,the,4,0,0.768296,1.05635,1.02885,1.08385,0.42,0.0563451,0.09,1
7,7,06_Eh,the,4,0,0.835512,1.12356,1.09606,1.15106,0.74,0.0835612,0.09,1
8,8,07_Aa,agadez,5,0,0.948492,1.23654,1.19419,1.27889,0.86,0.0765413,0.09,1
9,9,24_Tongue_Th,agadez,5,0,1.05925,1.3473,1.31146,1.38313,0.42,0.0672966,0.09,1
10,10,07_Aa,agadez,5,0,1.07879,1.36684,1.28215,1.45154,0.86,0.0868417,0.09,1
11,11,07_Aa,agadez,5,0,1.15697,1.50684,1.45136,1.56233,0.86,0.0668418,0.09,1.13551
12,12,06_Eh,desert,6,0,1.28115,1.75846,1.71615,1.80077,0.74,0.0784624,0.09,1.15272
13,13,06_Eh,desert,6,0,1.36768,1.89846,1.81288,1.98405,0.74,0.0584625,0.09,1.25547
14,14,09_Oh,one,7,1,1.93074,2.33038,2.29,2.37075,0.82,0.0503781,0.09,1.1
15,15,06_Eh,one,7,1,2.03911,2.44959,2.3746,2.52457,0.74,0.0895872,0.09,1.1
16,16,06_Eh,one,7,1,2.10553,2.52265,2.4765,2.56879,0.74,0.0826507,0.09,1.1
17,17,09_Oh,of,8,1,2.23218,2.66196,2.63446,2.68946,0.82,0.0619614,0.09,1.1
18,18,20_FV,of,8,1,2.25649,2.6887,2.6612,2.7162,1,0.0887046,0.09,1.1
19,19,24_Tongue_Th,the,9,1,2.3137,2.75163,2.72413,2.77913,0.42,0.0716302,0.09,1.1
20,20,06_Eh,the,9,1,2.38091,2.82557,2.79725,2.85388,0.74,0.0655677,0.09,1.1
21,21,09_Oh,oldest,10,1,2.45711,2.90938,2.869,2.94976,0.82,0.0693812,0.09,1.1
22,22,06_Eh,oldest,10,1,2.58733,3.04938,2.97439,3.12437,0.74,0.0893815,0.09,1.1
23,23,06_Eh,deserts,11,1,2.75363,3.23556,3.19518,3.27593,0.74,0.0755579,0.09,1.1
24,24,06_Eh,deserts,11,1,2.84952,3.34103,3.26604,3.41602,0.74,-0.645844,0.15,1.1
25,25,04_Ih,in,12,1,3.04258,3.55341,3.52591,3.58091,0.22,-0.43347,0.15,1.1
26,26,24_Tongue_Th,the,13,1,3.1241,3.64307,3.61557,3.67057,0.42,-0.343801,0.15,1.1
27,27,06_Eh,the,13,1,3.19132,3.71701,3.68869,3.74533,0.74,-0.269864,0.15,1.1
28,28,12_Ww-Oo-,world,14,1,3.27347,3.80738,3.77242,3.84234,1,-0.179495,0.15,1.1
29,29,09_Oh,world,14,1,3.36087,3.90352,3.84671,3.96032,0.82,-0.0833595,0.15,1.1
