ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,24_Tongue_Th,the,0,0,0.0436295,0.394766,0.35,0.439532,0.42,0.0747661,0.09,1.33914
1,1,06_Eh,the,0,0,0.180335,0.534766,0.464655,0.604877,0.74,0.0547661,0.09,1.33914
2,2,22_MBP,philippines,1,0,0.376506,0.840533,0.753033,0.928033,1,0.0805333,0.09,1.33914
3,3,04_Ih,philippines,1,0,0.485506,0.980533,0.893033,1.06803,0.687775,0.0605332,0.09,1.33914
4,4,06_Eh,philippines,1,0,0.787593,1.12053,1.03303,1.20803,0.74,0.0805333,0.09,1.33914
5,5,06_Eh,philippines,1,0,1.03051,1.26053,1.17303,1.34803,0.88,0.0605334,0.09,1.33914
6,6,07_Aa,has,2,0,1.31599,1.68602,1.6198,1.75224,0.86,0.0628396,0.09,1.33914
7,7,09_Oh,delicious,3,0,1.56904,2.07907,1.99157,2.16657,0.9,0.0848904,0.09,1.33914
8,8,14_ChJjSh,delicious,3,0,1.83082,2.21907,2.13157,2.30657,0.703,0.0590718,0.09,1.33914
9,9,09_Oh,delicious,3,0,1.85991,2.31316,2.22566,2.40066,0.82,0.0830224,0.09,1.33914
10,10,09_Oh,delicious,3,0,2.03443,2.45316,2.36566,2.54066,0.9,0.0531585,0.09,1.33914
11,11,03_Ee,seafood,4,0,2.31767,2.8764,2.7889,2.9639,0.86,0.0524628,0.09,1.33914
12,12,20_FV,seafood,4,0,2.43194,3.0164,2.93071,3.10209,1,0.0564041,0.09,1.33914
13,13,11_Oo,seafood,4,0,2.4746,3.12406,3.03656,3.21156,0.94,0.0585315,0.09,1.33914
14,14,07_Aa,and,5,0,2.86726,3.19406,3.15352,3.23461,0.86,-0.245936,0.09,0.82
15,15,07_Aa,tropical,6,0,3.12031,3.25732,3.17981,3.33484,0.86,-0.182673,0.09,0.82
16,16,09_Oh,tropical,6,0,3.21666,3.29105,3.20757,3.37452,0.82,-0.148951,0.09,0.82
17,17,22_MBP,tropical,6,0,3.30756,3.32286,3.25131,3.39441,1,-0.117138,0.09,0.82
18,18,24_Tongue_Th,tropical,6,0,3.36755,3.34386,3.27827,3.40945,0.42,-0.0961411,0.09,0.82
19,19,07_Aa,tropical,6,0,3.41118,3.35913,3.27163,3.44663,0.86,-0.0808709,0.09,0.82
20,20,07_Aa,tropical,6,0,3.58024,3.39913,3.31163,3.48663,0.94,-0.0408709,0.09,0.82
21,21,20_FV,fruits,7,0,3.76506,3.44533,3.40558,3.48508,1,0.0053339,0.09,0.82
22,22,11_Oo,fruits,7,0,3.95089,3.58137,3.49524,3.66749,1,0.061368,0.09,0.82
23,23,12_Ww-Oo-,what,8,1,4.68347,3.95648,3.9,4.01296,1,-1.3104,0.15,1.1422
24,24,07_Aa,what,8,1,4.81145,4.09648,4.03003,4.16292,0.86,-1.1704,0.15,1.1422
25,25,07_Aa,can,9,1,5.10231,4.43488,4.3784,4.49136,0.86,-0.831995,0.15,1.1422
26,26,05_Ay,i,10,1,5.38736,4.76046,4.68073,4.84019,0.84,-0.506416,0.15,1.1422
27,27,09_Oh,offer,11,1,5.56866,4.96755,4.88227,5.05282,0.82,-0.299329,0.15,1.1422
28,28,20_FV,offer,11,1,5.67531,5.08936,5.01627,5.16245,1,-0.177515,0.15,1.1422
29,29,06_Eh,offer,11,1,5.82462,5.22936,5.14186,5.31686,0.74,-0.0375147,0.15,1.1422
30,30,11_Oo,you,12,1,6.27481,5.77411,5.68661,5.86161,1,0.507235,0.15,1.1422
31,31,11_Oo,today,13,1,6.63387,6.18422,6.09672,6.27172,1,0.917346,0.15,1.1422
32,32,05_Ay,today,13,1,6.8685,6.22422,6.13672,6.31172,0.84,0.957346,0.15,1.1422
