EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,24_Tongue_Th,FVS,the,0,0,0.00152568,0.0115257,0.0436295,0.42,SimpleBudgetV1
1,06_Eh,EEE,the,0,0,0.019142,0.0348036,0.180335,0.74,SimpleBudgetV1
2,22_MBP,MBP,philippines,1,0,0.0409426,0.0716858,0.376506,1,SimpleBudgetV1
3,04_Ih,EEE,philippines,1,0,0.0546839,0.0905509,0.485506,0.687775,SimpleBudgetV1
4,06_Eh,EEE,philippines,1,0,0.0844955,0.151106,0.787593,0.74,SimpleBudgetV1
5,06_Eh,EEE,philippines,1,0,0.133638,0.174629,1.03051,0.88,SimpleBudgetV1
6,07_Aa,AAA,has,2,0,0.189438,0.20423,1.31599,0.86,SimpleBudgetV1
7,09_Oh,OOO,delicious,3,0,0.220544,0.248822,1.56904,0.9,SimpleBudgetV1
8,14_ChJjSh,FVS,delicious,3,0,0.261873,0.285801,1.83082,0.703,SimpleBudgetV1
9,09_Oh,OOO,delicious,3,0,0.249909,0.306465,1.85991,0.82,SimpleBudgetV1
10,09_Oh,OOO,delicious,3,0,0.287976,0.320604,2.03443,0.9,SimpleBudgetV1
11,03_Ee,EEE,seafood,4,0,0.335489,0.357821,2.31767,0.86,SimpleBudgetV1
12,20_FV,FVS,seafood,4,0,0.354175,0.373317,2.43194,1,SimpleBudgetV1
13,11_Oo,OOO,seafood,4,0,0.34939,0.390864,2.4746,0.94,SimpleBudgetV1
14,07_Aa,AAA,and,5,0,0.421462,0.436254,2.86726,0.86,SimpleBudgetV1
15,07_Aa,AAA,tropical,6,0,0.452568,0.480846,3.12031,0.86,SimpleBudgetV1
16,09_Oh,OOO,tropical,6,0,0.465891,0.496344,3.21666,0.82,SimpleBudgetV1
17,22_MBP,MBP,tropical,6,0,0.481662,0.507764,3.30756,1,SimpleBudgetV1
18,24_Tongue_Th,FVS,tropical,6,0,0.491722,0.51565,3.36755,0.42,SimpleBudgetV1
19,07_Aa,AAA,tropical,6,0,0.481934,0.538489,3.41118,0.86,SimpleBudgetV1
20,07_Aa,AAA,tropical,6,0,0.518097,0.5529,3.58024,0.94,SimpleBudgetV1
21,20_FV,FVS,fruits,7,0,0.555891,0.570393,3.76506,1,SimpleBudgetV1
22,11_Oo,OOO,fruits,7,0,0.575227,0.606647,3.95089,1,SimpleBudgetV1
23,12_Ww-Oo-,WUH,what,8,1,0.648242,0.663033,4.38347,1,SimpleBudgetV1
24,07_Aa,AAA,what,8,1,0.666079,0.68348,4.51145,0.86,SimpleBudgetV1
25,07_Aa,AAA,can,9,1,0.710888,0.72568,4.80231,0.86,SimpleBudgetV1
26,05_Ay,EEE,i,10,1,0.750477,0.77136,5.08736,0.84,SimpleBudgetV1
27,09_Oh,OOO,offer,11,1,0.77687,0.799202,5.26866,0.82,SimpleBudgetV1
28,20_FV,FVS,offer,11,1,0.794417,0.813559,5.37531,1,SimpleBudgetV1
29,06_Eh,EEE,offer,11,1,0.805583,0.847057,5.52462,0.74,SimpleBudgetV1
30,11_Oo,OOO,you,12,1,0.871903,0.915408,5.97481,1,SimpleBudgetV1
31,11_Oo,OOO,today,13,1,0.935396,0.959323,6.33387,1,SimpleBudgetV1
32,05_Ay,EEE,today,13,1,0.965704,0.999202,6.5685,0.84,SimpleBudgetV1
