start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.330000,0.380000,G,G,glad,1.0,0,0,0,-1,G,0,mfa_textgrid_phone
0.380000,0.440000,L,L,glad,1.0,0,0,0,-1,L,1,mfa_textgrid_phone
0.440000,0.600000,AE1,AE1,glad,1.0,0,0,0,-1,AE1,2,mfa_textgrid_phone
0.600000,0.660000,D,D,glad,1.0,0,0,0,-1,D,3,mfa_textgrid_phone
0.660000,0.690000,T,T,to,1.0,1,0,0,-1,T,0,mfa_textgrid_phone
0.690000,0.770000,IH0,IH0,to,1.0,1,0,0,-1,IH0,1,mfa_textgrid_phone
0.770000,0.860000,HH,HH,hear,1.0,2,0,0,-1,HH,0,mfa_textgrid_phone
0.860000,0.970000,IY1,IY1,hear,1.0,2,0,0,-1,IY1,1,mfa_textgrid_phone
0.970000,1.060000,R,R,hear,1.0,2,0,0,-1,R,2,mfa_textgrid_phone
1.060000,1.160000,IH0,IH0,it,1.0,3,0,0,-1,IH0,0,mfa_textgrid_phone
1.160000,1.250000,T,T,it,1.0,3,0,0,-1,T,1,mfa_textgrid_phone
1.600000,1.690000,W,W,want,1.0,4,1,1,-1,W,0,mfa_textgrid_phone
1.690000,1.740000,AA1,AA1,want,1.0,4,1,1,-1,AA1,1,mfa_textgrid_phone
1.740000,1.770000,N,N,want,1.0,4,1,1,-1,N,2,mfa_textgrid_phone
1.770000,1.800000,T,T,want,1.0,4,1,1,-1,T,3,mfa_textgrid_phone
1.800000,1.840000,AH0,AH0,a,1.0,5,1,1,-1,AH0,0,mfa_textgrid_phone
1.840000,1.980000,S,S,sandwich,1.0,6,1,1,-1,S,0,mfa_textgrid_phone
1.980000,2.140000,AE1,AE1,sandwich,1.0,6,1,1,-1,AE1,1,mfa_textgrid_phone
2.140000,2.180000,M,M,sandwich,1.0,6,1,1,-1,M,2,mfa_textgrid_phone
2.180000,2.220000,W,W,sandwich,1.0,6,1,1,-1,W,3,mfa_textgrid_phone
2.220000,2.260000,IH0,IH0,sandwich,1.0,6,1,1,-1,IH0,4,mfa_textgrid_phone
2.260000,2.320000,CH,CH,sandwich,1.0,6,1,1,-1,CH,5,mfa_textgrid_phone
2.320000,2.380000,T,T,to,1.0,7,1,1,-1,T,0,mfa_textgrid_phone
2.380000,2.420000,AH0,AH0,to,1.0,7,1,1,-1,AH0,1,mfa_textgrid_phone
2.420000,2.540000,S,S,celebrate,1.0,8,1,1,-1,S,0,mfa_textgrid_phone
2.540000,2.600000,EH1,EH1,celebrate,1.0,8,1,1,-1,EH1,1,mfa_textgrid_phone
2.600000,2.680000,L,L,celebrate,1.0,8,1,1,-1,L,2,mfa_textgrid_phone
2.680000,2.730000,AH0,AH0,celebrate,1.0,8,1,1,-1,AH0,3,mfa_textgrid_phone
2.730000,2.800000,B,B,celebrate,1.0,8,1,1,-1,B,4,mfa_textgrid_phone
2.800000,2.860000,R,R,celebrate,1.0,8,1,1,-1,R,5,mfa_textgrid_phone
2.860000,3.010000,EY2,EY2,celebrate,1.0,8,1,1,-1,EY2,6,mfa_textgrid_phone
3.010000,3.050000,T,T,celebrate,1.0,8,1,1,-1,T,7,mfa_textgrid_phone
