word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,queuing,1,politely,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,politely,2,saying,",",",",soft_pause,0,none,0.070000,0.070000,0.070000,0.070000,0,0
2,saying,3,please,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,please,4,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,and,5,thank,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,thank,6,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,you,7,keeping,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,0,1
7,keeping,8,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,your,9,voice,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,voice,10,down,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,down,11,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,in,12,public,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,public,13,basics,.,.,region_break,1,hard_punctuation_with_lull,0.300000,0.300000,0.300000,0.300000,1,2
13,basics,14,we,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,we,15,often,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,often,16,take,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
16,take,17,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
17,for,18,granted,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
