index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.261500,0.329000,0.396500,07_Aa,a,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.697400,0.749900,0.802400,22_MBP,b,1,1,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
2,0.801500,0.869000,0.936500,03_Ee,b,1,1,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,1.717500,1.785000,1.852500,03_Ee,c,2,2,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,2.677500,2.745000,2.812500,03_Ee,d,3,3,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
5,2.727500,2.795000,2.862500,03_Ee,e,4,4,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,2.777500,2.845000,2.912500,09_Oh,though,5,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,2.827500,2.895000,2.962500,12_Ww-Oo-,we're,6,5,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
8,2.877500,2.945000,3.012500,03_Ee,we're,6,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
9,2.942500,2.995000,3.047500,22_MBP,more,7,5,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
10,2.977500,3.045000,3.112500,09_Oh,more,7,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
11,3.072500,3.125000,3.177500,22_MBP,about,8,5,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
12,3.146500,3.214000,3.281500,07_Aa,about,8,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.316500,3.384000,3.451500,07_Aa,sandwiches,9,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
14,3.466500,3.534000,3.601500,12_Ww-Oo-,sandwiches,9,5,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
15,3.614500,3.662000,3.709500,14_ChJjSh,sandwiches,9,5,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
16,3.891500,3.959000,4.026500,07_Aa,around,10,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
17,4.276500,4.344000,4.411500,03_Ee,here,11,5,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
