index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,07_Aa,a,0,0,0,0.033333,0.500000,AH,0,cmu_open_vowel
1,22_MBP,b,1,1,0,0.083333,1.000000,B,0,cmu_bilabial
2,03_Ee,b,1,1,0,0.116667,0.920000,IY,1,cmu_front_vowel
3,03_Ee,c,2,2,0,0.183333,0.920000,IY,1,cmu_front_vowel
4,03_Ee,d,3,3,0,0.250000,0.920000,IY,1,cmu_front_vowel
5,03_Ee,e,4,4,0,0.300000,0.920000,IY,0,cmu_front_vowel
6,09_Oh,though,5,5,1,0.383333,0.920000,OW,1,cmu_oh_vowel
7,12_Ww-Oo-,we're,6,5,1,0.411111,0.880000,W,0,cmu_w
8,03_Ee,we're,6,5,1,0.433333,0.920000,IY,1,cmu_front_vowel
9,22_MBP,more,7,5,1,0.477778,1.000000,M,0,cmu_bilabial
10,09_Oh,more,7,5,1,0.500000,0.920000,AO,1,cmu_oh_vowel
11,22_MBP,about,8,5,1,0.570833,1.000000,B,1,cmu_bilabial
12,07_Aa,about,8,5,1,0.595833,0.920000,AW,2,cmu_open_vowel
13,07_Aa,sandwiches,9,5,1,0.666667,0.920000,AE,1,cmu_open_vowel
14,12_Ww-Oo-,sandwiches,9,5,1,0.733333,0.880000,W,4,cmu_w
15,14_ChJjSh,sandwiches,9,5,1,0.777778,0.820000,CH,6,cmu_affricate_sibilant
16,07_Aa,around,10,5,1,0.870833,0.920000,AW,1,cmu_open_vowel
17,03_Ee,here,11,5,1,0.966667,0.920000,IY,1,cmu_front_vowel
