word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we've,1,got,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,got,2,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,a,3,few,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,few,4,flavors,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,flavors,5,of,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,of,6,both,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,both,7,sandwiches,.,.,region_break,1,hard_punctuation_with_lull,0.570000,0.570000,0.570000,0.570000,0,1
7,sandwiches,8,are,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,are,9,turkey,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,turkey,10,ham,",",",",region_break,1,comma_with_lull,0.190000,0.190000,0.190000,0.190000,1,2
10,ham,11,or,",",",",soft_pause,0,none,0.100000,0.100000,0.100000,0.100000,2,2
11,or,12,veggie,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,veggie,13,chips,.,.,region_break,1,hard_punctuation_with_lull,0.520000,0.520000,0.520000,0.520000,2,3
13,chips,14,are,,,none,0,none,0.060000,0.060000,0.000000,0.060000,3,3
14,are,15,regular,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
15,regular,16,or,,,none,0,none,0.040000,0.040000,0.000000,0.040000,3,3
16,or,17,spicy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
