ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,even,0,0,0.0386002,0.3586,0.32,0.3972,0.74,0.0786002,0.09,1
1,1,20_FV,even,0,0,0.109246,0.429246,0.394287,0.464204,1,0.0692458,0.09,1
2,2,06_Eh,even,0,0,0.168967,0.488967,0.413223,0.564711,0.74,0.0889669,0.09,1
3,3,04_Ih,in,1,0,0.383486,0.703486,0.675986,0.730986,0.229151,0.0634859,0.09,1
4,4,22_MBP,my,2,0,0.472295,0.792295,0.764795,0.819795,1,0.072295,0.09,1
5,5,03_Ee,my,2,0,0.57823,0.89823,0.840849,0.955612,0.86,0.0582302,0.09,1
6,6,04_Ih,sick,3,0,0.798929,1.11893,1.06155,1.17631,0.64,0.0789288,0.09,1
7,7,05_Ay,days,4,0,1.01963,1.47963,1.40574,1.55351,0.84,0.0631114,0.09,1.28765
8,8,05_Ay,i,5,1,1.62269,1.75506,1.71692,1.7932,0.84,0.0750602,0.09,1
9,9,20_FV,find,6,1,1.71909,1.86506,1.83756,1.89256,1,0.0650598,0.09,1
10,10,04_Ih,find,6,1,1.82061,1.98018,1.9228,2.03756,0.356197,0.0601794,0.09,1
11,11,07_Aa,a,7,1,2.00547,2.18657,2.15907,2.21407,0.86,0.0665677,0.09,1
12,12,06_Eh,little,8,1,2.24118,2.45287,2.37713,2.52861,0.74,0.0528698,0.09,1
13,13,22_MBP,spice,9,1,2.42974,2.64143,2.61393,2.66893,1,0.081435,0.09,1
14,14,06_Eh,spice,9,1,2.49154,2.70323,2.64585,2.76061,0.74,0.0632305,0.09,1
15,15,06_Eh,helps,10,1,2.71224,2.92393,2.86655,2.98131,0.74,0.0839293,0.09,1
16,16,22_MBP,helps,10,1,2.73872,2.95041,2.92291,2.97791,1,0.0704131,0.09,1
17,17,12_Ww-Oo-,what's,11,2,3.25721,3.44924,3.41172,3.48676,1,0.0892425,0.09,1
18,18,07_Aa,what's,11,2,3.35432,3.58924,3.5451,3.63338,0.86,0.0692427,0.09,1
19,19,10_Or,your,12,2,3.57943,3.88889,3.82047,3.95731,0.473294,0.0888932,0.09,1
20,20,24_Tongue_Th,take,13,2,3.69419,4.00365,3.97615,4.03115,0.260291,0.083657,0.09,1
21,21,07_Aa,take,13,2,3.79572,4.14365,4.08531,4.202,0.86,0.0636568,0.09,1.01675
22,22,09_Oh,on,14,2,3.98057,4.44531,4.41732,4.47331,0.82,-0.421563,0.15,1.03636
23,23,22_MBP,bland,15,2,4.06938,4.53735,4.50985,4.56485,1,-0.329525,0.15,1.03636
24,24,07_Aa,bland,15,2,4.17532,4.64714,4.58767,4.70661,0.86,-0.219737,0.15,1.03636
25,25,20_FV,food,16,2,4.29449,4.77065,4.74315,4.79815,1,-0.0962262,0.15,1.03636
26,26,11_Oo,food,16,2,4.39602,4.87586,4.81639,4.93533,0.94,0.00898647,0.15,1.03636
