word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,toss,1,old,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,old,2,stuff,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,stuff,3,organize,",",",",soft_pause,0,none,0.040000,0.040000,0.040000,0.040000,0,0
3,organize,4,shelves,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,shelves,5,wipe,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,wipe,6,down,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,down,7,counters,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,counters,8,keeps,.,.,region_break,1,hard_punctuation_with_lull,0.210000,0.210000,0.210000,0.210000,0,1
8,keeps,9,things,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,things,10,fresh,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,fresh,11,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,and,12,tidy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
