EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,maybe,0,0,0,0.00991885,0.0249687,1,SimpleBudgetV1
1,05_Ay,EEE,maybe,0,0,0.0144274,0.037872,0.131653,0.84,SimpleBudgetV1
2,06_Eh,EEE,next,1,0,0.0595131,0.0829576,0.358641,0.74,SimpleBudgetV1
3,06_Eh,EEE,time,2,0,0.104599,0.128043,0.585629,0.74,SimpleBudgetV1
4,22_MBP,MBP,time,2,0,0.11294,0.12376,0.595844,1,SimpleBudgetV1
5,11_Oo,OOO,you,3,0,0.144274,0.176736,0.808077,1,SimpleBudgetV1
6,07_Aa,AAA,can,4,0,0.193652,0.204689,1.00274,0.86,SimpleBudgetV1
7,03_Ee,EEE,try,5,0,0.227232,0.250676,1.20304,0.86,SimpleBudgetV1
8,22_MBP,MBP,something,6,0,0.270694,0.290171,1.41187,1,SimpleBudgetV1
9,24_Tongue_Th,FVS,something,6,0,0.288729,0.308206,1.50266,0.42,SimpleBudgetV1
10,06_Eh,EEE,something,6,0,0.283859,0.32606,1.53535,0.74,SimpleBudgetV1
11,04_Ih,EEE,something,6,0,0.303517,0.329486,1.59346,0.72,SimpleBudgetV1
12,07_Aa,AAA,a,7,0,0.352353,0.36339,1.80174,0.86,SimpleBudgetV1
13,22_MBP,MBP,bit,8,0,0.370604,0.381425,1.89308,1,SimpleBudgetV1
14,04_Ih,EEE,bit,8,0,0.385933,0.409378,2.00203,0.243754,SimpleBudgetV1
15,22_MBP,MBP,milder,9,0,0.415401,0.429684,2.12733,1,SimpleBudgetV1
16,04_Ih,EEE,milder,9,0,0.423138,0.439802,2.17228,0.68,SimpleBudgetV1
17,06_Eh,EEE,milder,9,0,0.435636,0.466583,2.27115,0.74,SimpleBudgetV1
18,06_Eh,EEE,here,10,1,0.515329,0.538774,2.65349,0.74,SimpleBudgetV1
19,06_Eh,EEE,let,11,2,0.584094,0.595131,2.96846,0.74,SimpleBudgetV1
20,22_MBP,MBP,me,12,2,0.601492,0.611492,3.05344,1,SimpleBudgetV1
21,06_Eh,EEE,me,12,2,0.616556,0.627593,3.13189,0.74,SimpleBudgetV1
22,07_Aa,AAA,grab,13,2,0.650135,0.67358,3.33218,0.86,SimpleBudgetV1
23,22_MBP,MBP,grab,13,2,0.669748,0.680568,3.39915,1,SimpleBudgetV1
24,11_Oo,OOO,you,14,2,0.689811,0.722272,3.55463,0.94,SimpleBudgetV1
25,07_Aa,AAA,a,15,2,0.739188,0.750225,3.7493,0.86,SimpleBudgetV1
26,22_MBP,MBP,bag,16,2,0.757439,0.76826,3.84064,1,SimpleBudgetV1
27,07_Aa,AAA,bag,16,2,0.772768,0.796213,3.94959,0.86,SimpleBudgetV1
28,09_Oh,OOO,of,17,2,0.816736,0.827773,4.13972,0.82,SimpleBudgetV1
29,20_FV,FVS,of,17,2,0.822773,0.832773,4.1675,1,SimpleBudgetV1
30,06_Eh,EEE,kettle,18,2,0.854932,0.885879,4.38214,0.74,SimpleBudgetV1
31,14_ChJjSh,FVS,chips,19,2,0.895401,0.906222,4.53522,0.702848,SimpleBudgetV1
32,04_Ih,EEE,chips,19,2,0.909829,0.933273,4.63964,0.22,SimpleBudgetV1
33,22_MBP,MBP,chips,19,2,0.921551,0.932371,4.66687,1,SimpleBudgetV1
34,04_Ih,EEE,instead,20,2,0.936916,0.95358,4.75894,0.68,SimpleBudgetV1
35,03_Ee,EEE,instead,20,2,0.959531,0.990478,4.90875,0.86,SimpleBudgetV1
