ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,maybe,0,0,0.0249687,0.498899,0.47,0.527798,1,0.0588993,0.09,1.15742
1,1,05_Ay,maybe,0,0,0.131653,0.622378,0.554071,0.690685,0.84,0.0623779,0.09,1.15742
2,2,06_Eh,next,1,0,0.358641,0.885098,0.816791,0.953405,0.74,0.0850981,0.09,1.15742
3,3,06_Eh,time,2,0,0.585629,1.14782,1.07951,1.21613,0.74,0.0678185,0.09,1.15742
4,4,22_MBP,time,2,0,0.595844,1.15964,1.12811,1.19117,1,0.079641,0.09,1.15742
5,5,11_Oo,you,3,0,0.808077,1.40528,1.31778,1.49278,1,0.0852847,0.09,1.15742
6,6,07_Aa,can,4,0,1.00274,1.63059,1.59844,1.66275,0.86,0.070594,0.09,1.15742
7,7,03_Ee,try,5,0,1.20304,1.86242,1.79411,1.93073,0.86,0.0624186,0.09,1.15742
8,8,22_MBP,something,6,0,1.41187,2.10412,2.04737,2.16087,1,0.0641215,0.09,1.15742
9,9,24_Tongue_Th,something,6,0,1.50266,2.20921,2.15246,2.26596,0.42,0.0892098,0.09,1.15742
10,10,06_Eh,something,6,0,1.53535,2.24704,2.15954,2.33454,0.74,0.0870414,0.09,1.15742
11,11,04_Ih,something,6,0,1.59346,2.3143,2.23863,2.38996,0.72,0.0742981,0.09,1.15742
12,12,07_Aa,a,7,0,1.80174,2.55537,2.52321,2.58753,0.86,0.0753706,0.09,1.15742
13,13,22_MBP,bit,8,0,1.89308,2.66109,2.62956,2.69261,1,0.061089,0.09,1.15742
14,14,04_Ih,bit,8,0,2.00203,2.78719,2.71889,2.8555,0.243754,0.0671952,0.09,1.15742
15,15,22_MBP,milder,9,0,2.12733,2.93222,2.8906,2.97383,1,0.052217,0.09,1.15742
16,16,04_Ih,milder,9,0,2.17228,2.98423,2.93568,3.03279,0.68,0.0642359,0.09,1.15742
17,17,06_Eh,milder,9,0,2.27115,3.09868,3.01118,3.18618,0.74,0.058677,0.09,1.15742
18,18,06_Eh,here,10,1,2.95349,3.16868,3.10966,3.22769,0.74,0.0886769,0.09,1
19,19,06_Eh,let,11,2,3.56846,3.67846,3.64722,3.70969,0.74,0.0784595,0.09,1.12416
20,20,22_MBP,me,12,2,3.65344,3.79753,3.76923,3.82583,1,0.0775323,0.09,1.12416
21,21,06_Eh,me,12,2,3.73189,3.90925,3.87802,3.94049,0.74,0.0692554,0.09,1.12416
22,22,07_Aa,grab,13,2,3.93218,4.18933,4.12299,4.25568,0.86,0.0693359,0.09,1.12416
23,23,22_MBP,grab,13,2,3.99915,4.2803,4.24968,4.31092,1,0.0803018,0.09,1.12416
24,24,11_Oo,you,14,2,4.15463,4.50216,4.41466,4.58966,0.94,0.0621657,0.09,1.12416
25,25,07_Aa,a,15,2,4.3493,4.76807,4.73684,4.7993,0.86,0.0880728,0.09,1.12416
26,26,22_MBP,bag,16,2,4.44064,4.88252,4.8519,4.91314,1,0.0825214,0.09,1.12416
27,27,07_Aa,bag,16,2,4.54959,5.02252,4.95617,5.08886,0.86,0.0625215,0.09,1.12416
28,28,09_Oh,of,17,2,4.73972,5.30699,5.27576,5.33822,0.82,0.0669947,0.09,1.12416
29,29,20_FV,of,17,2,4.7675,5.33822,5.30993,5.36652,1,0.0582275,0.09,1.12416
30,30,06_Eh,kettle,18,2,4.98214,5.52792,5.44042,5.61542,0.74,-0.698958,0.15,1.12416
31,31,14_ChJjSh,chips,19,2,5.13522,5.7,5.66938,5.73062,0.702848,-0.526871,0.15,1.12416
32,32,04_Ih,chips,19,2,5.23963,5.81738,5.75104,5.88373,0.22,-0.409493,0.15,1.12416
33,33,22_MBP,chips,19,2,5.26687,5.848,5.81738,5.87862,1,-0.378873,0.15,1.12416
34,34,04_Ih,instead,20,2,5.35894,5.9515,5.90434,5.99866,0.68,-0.275375,0.15,1.12416
35,35,03_Ee,instead,20,2,5.50875,6.0915,6.004,6.179,0.86,-0.135375,0.15,1.12416
