index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,22_MBP,bahrain,0,0,0,0.010690,1.000000,B,0,cmu_bilabial
1,07_Aa,bahrain,0,0,0,0.031034,0.500000,AA,1,cmu_open_vowel
2,06_Eh,bahrain,0,0,0,0.072414,0.920000,EY,3,cmu_eh_vowel
3,05_Ay,is,1,0,0,0.120690,0.940000,AY,0,cmu_ay
4,09_Oh,known,2,0,0,0.206897,0.920000,OW,1,cmu_oh_vowel
5,20_FV,for,3,0,0,0.252874,0.960000,F,0,cmu_fv
6,09_Oh,for,3,0,0,0.275862,0.920000,AO,1,cmu_oh_vowel
7,03_Ee,its,4,0,0,0.321839,0.920000,IH,0,cmu_front_vowel
8,22_MBP,mix,5,0,0,0.387931,1.000000,M,0,cmu_bilabial
9,03_Ee,mix,5,0,0,0.405172,0.920000,IH,1,cmu_front_vowel
10,07_Aa,of,6,0,0,0.465517,0.920000,AH,0,cmu_open_vowel
11,20_FV,of,6,0,0,0.500000,0.960000,V,1,cmu_fv
12,22_MBP,modern,7,0,0,0.527586,1.000000,M,0,cmu_bilabial
13,07_Aa,modern,7,0,0,0.548276,0.920000,AA,1,cmu_open_vowel
14,07_Aa,and,8,0,0,0.632184,0.500000,AH,0,cmu_open_vowel
15,03_Ee,traditional,9,0,0,0.782759,0.920000,IH,4,cmu_front_vowel
16,14_ChJjSh,traditional,9,0,0,0.803448,0.820000,SH,5,cmu_affricate_sibilant
17,07_Aa,culture,10,0,0,0.927586,0.920000,AH,1,cmu_open_vowel
18,14_ChJjSh,culture,10,0,0,0.968966,0.820000,CH,3,cmu_affricate_sibilant
