start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.000000,0.040000,HH,hello,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.040000,0.090000,AH0,hello,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.090000,0.210000,L,hello,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.210000,0.380000,OW1,hello,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.380000,0.440000,DH,there,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.440000,0.530000,EH1,there,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.530000,0.710000,R,there,1.0,1,0,2,0,-1,mfa_textgrid_phone
1.140000,1.180000,HH,what,1.0,2,1,0,1,-1,mfa_textgrid_phone
1.180000,1.330000,W,what,1.0,2,1,1,1,-1,mfa_textgrid_phone
1.330000,1.390000,AH1,what,1.0,2,1,2,1,-1,mfa_textgrid_phone
1.390000,1.460000,T,what,1.0,2,1,3,1,-1,mfa_textgrid_phone
1.460000,1.510000,K,can,1.0,3,1,0,1,-1,mfa_textgrid_phone
1.510000,1.560000,AH0,can,1.0,3,1,1,1,-1,mfa_textgrid_phone
1.560000,1.600000,N,can,1.0,3,1,2,1,-1,mfa_textgrid_phone
1.600000,1.710000,AY1,i,1.0,4,1,0,1,-1,mfa_textgrid_phone
1.710000,1.820000,G,get,1.0,5,1,0,1,-1,mfa_textgrid_phone
1.820000,1.910000,EH1,get,1.0,5,1,1,1,-1,mfa_textgrid_phone
1.910000,1.970000,T,get,1.0,5,1,2,1,-1,mfa_textgrid_phone
1.970000,2.070000,F,for,1.0,6,1,0,1,-1,mfa_textgrid_phone
2.070000,2.110000,ER0,for,1.0,6,1,1,1,-1,mfa_textgrid_phone
2.110000,2.240000,Y,you,1.0,7,1,0,1,-1,mfa_textgrid_phone
2.240000,2.300000,UW1,you,1.0,7,1,1,1,-1,mfa_textgrid_phone
2.300000,2.390000,T,today,1.0,8,1,0,1,-1,mfa_textgrid_phone
2.390000,2.440000,AH0,today,1.0,8,1,1,1,-1,mfa_textgrid_phone
2.440000,2.490000,D,today,1.0,8,1,2,1,-1,mfa_textgrid_phone
2.490000,2.780000,EY1,today,1.0,8,1,3,1,-1,mfa_textgrid_phone
