word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,although,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,sky,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,sky,3,looked,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,looked,4,dark,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,dark,5,we,",",",",region_break,1,comma_with_lull,0.340000,0.340000,0.340000,0.340000,0,1
5,we,6,packed,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,packed,7,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,a,8,lunch,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,lunch,9,and,,,none,0,none,0.080000,0.080000,0.080000,0.080000,1,1
9,and,10,continued,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,continued,11,toward,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,toward,12,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,the,13,lake,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
