ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,moldova,0,0,0.0345644,0.354564,0.32,0.389129,1,0.0745644,0.09,1
1,1,07_Aa,moldova,0,0,0.182249,0.494564,0.412867,0.576262,0.86,0.0545644,0.09,1
2,2,20_FV,moldova,0,0,0.246888,0.566888,0.529182,0.604595,1,0.0868885,0.09,1
3,3,07_Aa,moldova,0,0,0.289084,0.609084,0.558808,0.659359,0.86,0.089084,0.09,1
4,4,04_Ih,is,1,0,0.394233,0.714233,0.686733,0.741733,0.22,0.0742332,0.09,1
5,5,09_Oh,known,2,0,0.5633,0.8833,0.833484,0.933115,0.82,0.0832997,0.09,1
6,6,20_FV,for,3,0,0.660325,0.980325,0.952825,1.00783,1,0.0603251,0.09,1
7,7,10_Or,for,3,0,0.723783,1.04378,1.01628,1.07128,0.22,0.0837826,0.09,1
8,8,04_Ih,its,4,0,0.892849,1.35285,1.29089,1.41481,0.38,0.0740763,0.09,1.24385
9,9,12_Ww-Oo-,wine,5,0,1.00014,1.5993,1.56009,1.63851,1,0.0792996,0.09,1.27911
10,10,06_Eh,wine,5,0,1.08445,1.70713,1.64341,1.77085,0.74,0.0671331,0.09,1.27911
11,11,09_Oh,not,6,1,1.68143,1.83483,1.78003,1.88962,0.82,0.074828,0.09,1.1
12,12,14_ChJjSh,just,7,1,1.78489,1.94864,1.92114,1.97614,0.719604,0.0686377,0.09,1.1
13,13,18_Uh,just,7,1,1.87302,2.08864,2.03384,2.14343,0.22,0.0886379,0.09,1.1
14,14,04_Ih,in,8,1,2.03351,2.38912,2.36162,2.41662,0.2532,0.0851691,0.09,1.1
15,15,03_Ee,quantity,9,1,2.15352,2.64914,2.59982,2.69846,0.86,0.0611403,0.09,1.1
16,16,24_Tongue_Th,quantity,9,1,2.27078,2.78914,2.74741,2.83087,0.42,0.069139,0.09,1.1
17,17,03_Ee,quantity,9,1,2.29148,2.87483,2.78733,2.96233,0.86,0.0769012,0.09,1.1
18,18,03_Ee,quantity,9,1,2.37425,3.00911,2.95221,3.06602,0.86,0.0891135,0.09,1.1
19,19,22_MBP,but,10,1,2.45012,3.09721,3.06971,3.12471,1,0.0572078,0.09,1.1
20,20,18_Uh,but,10,1,2.51634,3.17004,3.14254,3.19754,0.22,0.0500462,0.09,1.1
21,21,04_Ih,in,11,1,2.65429,3.37585,3.34835,3.40335,0.240726,0.0558531,0.09,1.1
22,22,03_Ee,quality,12,1,2.76879,3.52497,3.48004,3.5699,0.86,0.0849712,0.09,1.1
23,23,24_Tongue_Th,quality,12,1,2.87562,3.66497,3.62695,3.70299,0.42,0.0649714,0.09,1.1
24,24,03_Ee,quality,12,1,2.89447,3.68794,3.60044,3.77544,0.86,0.0879428,0.09,1.1
25,25,03_Ee,quality,12,1,2.96989,3.82794,3.77077,3.88511,0.86,0.0679431,0.09,1.21298
26,26,11_Oo,too,13,1,3.11198,4.11003,4.0742,4.14586,1,0.0821753,0.09,1.36697
