start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.200000,spn,spn,i,1.0,0,0,0,-1,spn,0,mfa_textgrid_phone
0.200000,0.270000,D,D,dream,1.0,1,0,0,-1,D,0,mfa_textgrid_phone
0.270000,0.370000,R,R,dream,1.0,1,0,0,-1,R,1,mfa_textgrid_phone
0.370000,0.490000,IY1,IY1,dream,1.0,1,0,0,-1,IY1,2,mfa_textgrid_phone
0.490000,0.550000,M,M,dream,1.0,1,0,0,-1,M,3,mfa_textgrid_phone
0.550000,0.600000,AH0,AH0,of,1.0,2,0,0,-1,AH0,0,mfa_textgrid_phone
0.600000,0.670000,V,V,of,1.0,2,0,0,-1,V,1,mfa_textgrid_phone
0.670000,0.800000,IH1,IH1,it,1.0,3,0,0,-1,IH1,0,mfa_textgrid_phone
0.800000,0.900000,T,T,it,1.0,3,0,0,-1,T,1,mfa_textgrid_phone
0.900000,0.940000,B,B,but,1.0,4,0,0,-1,B,0,mfa_textgrid_phone
0.940000,0.990000,AH1,AH1,but,1.0,4,0,0,-1,AH1,1,mfa_textgrid_phone
0.990000,1.080000,T,T,but,1.0,4,0,0,-1,T,2,mfa_textgrid_phone
1.080000,1.120000,DH,DH,this,1.0,5,0,0,-1,DH,0,mfa_textgrid_phone
1.120000,1.220000,IH1,IH1,this,1.0,5,0,0,-1,IH1,1,mfa_textgrid_phone
1.220000,1.270000,S,S,this,1.0,5,0,0,-1,S,2,mfa_textgrid_phone
1.270000,1.370000,B,B,bodega,1.0,6,0,0,-1,B,0,mfa_textgrid_phone
1.370000,1.430000,OW0,OW0,bodega,1.0,6,0,0,-1,OW0,1,mfa_textgrid_phone
1.430000,1.550000,D,D,bodega,1.0,6,0,0,-1,D,2,mfa_textgrid_phone
1.550000,1.730000,EY1,EY1,bodega,1.0,6,0,0,-1,EY1,3,mfa_textgrid_phone
1.730000,1.780000,G,G,bodega,1.0,6,0,0,-1,G,4,mfa_textgrid_phone
1.780000,1.810000,AH0,AH0,bodega,1.0,6,0,0,-1,AH0,5,mfa_textgrid_phone
1.810000,1.990000,IH1,IH1,is,1.0,7,0,0,-1,IH1,0,mfa_textgrid_phone
1.990000,2.050000,Z,Z,is,1.0,7,0,0,-1,Z,1,mfa_textgrid_phone
2.050000,2.110000,M,M,my,1.0,8,0,0,-1,M,0,mfa_textgrid_phone
2.110000,2.230000,AY1,AY1,my,1.0,8,0,0,-1,AY1,1,mfa_textgrid_phone
2.230000,2.300000,HH,HH,home,1.0,9,0,0,-1,HH,0,mfa_textgrid_phone
2.300000,2.540000,OW1,OW1,home,1.0,9,0,0,-1,OW1,1,mfa_textgrid_phone
2.540000,2.740000,M,M,home,1.0,9,0,0,-1,M,2,mfa_textgrid_phone
