EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,kenya,0,0,0.0117923,0.0324288,0.0847508,0.74,SimpleBudgetV1
1,07_Aa,AAA,kenya,0,0,0.0235846,0.0619095,0.163852,0.86,SimpleBudgetV1
2,04_Ih,EEE,is,1,0,0.0901842,0.103853,0.371876,0.514858,SimpleBudgetV1
3,06_Eh,EEE,home,2,0,0.13177,0.160804,0.560725,0.74,SimpleBudgetV1
4,22_MBP,MBP,home,2,0,0.142099,0.1555,0.570356,1,SimpleBudgetV1
5,11_Oo,OOO,to,3,0,0.187024,0.2023,0.74615,0.94,SimpleBudgetV1
6,24_Tongue_Th,FVS,the,4,0,0.210969,0.220969,0.827819,0.42,SimpleBudgetV1
7,06_Eh,EEE,the,4,0,0.227627,0.242099,0.900242,0.74,SimpleBudgetV1
8,03_Ee,EEE,great,5,0,0.268007,0.297041,1.08293,0.86,SimpleBudgetV1
9,04_Ih,EEE,rift,6,0,0.323841,0.352875,1.29694,0.22,SimpleBudgetV1
10,20_FV,FVS,rift,6,0,0.334171,0.347571,1.30658,1,SimpleBudgetV1
11,20_FV,FVS,valley,7,0,0.361809,0.379497,1.42073,1,SimpleBudgetV1
12,07_Aa,AAA,valley,7,0,0.369916,0.390553,1.45746,0.86,SimpleBudgetV1
13,03_Ee,EEE,valley,7,0,0.385394,0.423719,1.55068,0.86,SimpleBudgetV1
14,03_Ee,EEE,valley,7,0,0.411435,0.43502,1.62225,0.86,SimpleBudgetV1
15,07_Aa,AAA,and,8,0,0.451993,0.465662,1.75871,0.86,SimpleBudgetV1
16,22_MBP,MBP,mount,9,0,0.474595,0.487996,1.84483,1,SimpleBudgetV1
17,09_Oh,OOO,mount,9,0,0.493579,0.522613,1.94756,0.82,SimpleBudgetV1
18,09_Oh,OOO,kilimanjaro,10,0,0.538358,0.57378,2.13144,0.82,SimpleBudgetV1
19,22_MBP,MBP,kilimanjaro,10,0,0.570931,0.603628,2.25107,1,SimpleBudgetV1
20,10_Or,OOO,kilimanjaro,10,0,0.583317,0.621463,2.30899,0.22,SimpleBudgetV1
21,09_Oh,OOO,kilimanjaro,10,0,0.575142,0.645986,2.34032,0.82,SimpleBudgetV1
22,09_Oh,OOO,kilimanjaro,10,0,0.635087,0.678682,2.51787,0.9,SimpleBudgetV1
23,24_Tongue_Th,FVS,the,11,1,0.699523,0.709523,2.70047,0.42,SimpleBudgetV1
24,06_Eh,EEE,the,11,1,0.716181,0.730653,2.77289,0.74,SimpleBudgetV1
25,04_Ih,EEE,highest,12,1,0.744169,0.764805,2.89199,0.68,SimpleBudgetV1
26,06_Eh,EEE,highest,12,1,0.762278,0.800603,2.9953,0.74,SimpleBudgetV1
27,22_MBP,MBP,peak,13,1,0.811279,0.824679,3.13535,1,SimpleBudgetV1
28,03_Ee,EEE,peak,13,1,0.830263,0.859297,3.23808,0.86,SimpleBudgetV1
29,04_Ih,EEE,in,14,1,0.884713,0.898381,3.41734,0.22,SimpleBudgetV1
30,07_Aa,AAA,africa,15,1,0.903242,0.928881,3.51131,0.86,SimpleBudgetV1
31,20_FV,FVS,africa,15,1,0.920335,0.942312,3.56981,1,SimpleBudgetV1
32,10_Or,OOO,africa,15,1,0.943227,0.968867,3.66458,0.22,SimpleBudgetV1
33,07_Aa,AAA,africa,15,1,0.937733,0.985349,3.68563,0.86,SimpleBudgetV1
34,07_Aa,AAA,africa,15,1,0.969782,0.997253,3.76987,0.86,SimpleBudgetV1
